qid	wikidata_label	geni_id	geni_name	verdict	our_father	our_mother	anchor_father	anchor_mother	decisive	withheld_because	one_is_the_other_parent	decided_by
Q3917885	Yan Korsak	6000000015184553533		UNKNOWN (not in our tree)			6000000225515147892		no		no	
Q3917885	Yan Korsak	6000000225517560872		UNKNOWN (not in our tree)			6000000225515147892		no		no	
Q3917922	Krzysztof Słuszka	6000000024778772048		UNKNOWN (not in our tree)			6000000043820310835		no		no	
Q3917922	Krzysztof Słuszka	6000000215412041904		UNKNOWN (not in our tree)			6000000043820310835		no		no	
Q3918162	Рыгор Трызна	6000000018948311197		UNKNOWN (not in our tree)			6000000114209242821		no		no	
Q3918162	Рыгор Трызна	6000000114209033821		UNKNOWN (not in our tree)			6000000114209242821		no		no	
Q3918275	Krzysztof Stefan Sapieha	6000000038240419844	Kristupas Steponas Sapiega h. Lapinas	CONFIRMED	6000000038240399606		6000000038240399606	6000000038240538450	no	candidates share a name - may be one person	no	
Q3918275	Krzysztof Stefan Sapieha	6000000212948432827		UNKNOWN (not in our tree)			6000000038240399606	6000000038240538450	no	candidates share a name - may be one person	no	
Q3918735	Konstantin Bezruky	6000000012580992305	"Constantine ""Armless"" son of Tautvilas"	CONTRADICTED	6000000011835630616	6000000016775768352	6000000013765885870		no	parents sit on one Wikidata item - the duplicate propagates upward	no	
Q3918735	Konstantin Bezruky	6000000175526147872	"Constantine ""Armless"" ???"	CONFIRMED	6000000013765885870	6000000008878743225	6000000013765885870		no	parents sit on one Wikidata item - the duplicate propagates upward	no	
Q3919013	Stanisław Naruszewicz	6000000016751447054		UNKNOWN (not in our tree)			6000000016750168294	6000000016749931646	no		no	
Q3919013	Stanisław Naruszewicz	6000000046213269836		UNKNOWN (not in our tree)			6000000016750168294	6000000016749931646	no		no	
Q3919565	Dymitr Siekira	6000000050408252878		UNKNOWN (not in our tree)			6000000011811329734		no		no	
Q3919565	Dymitr Siekira	6000000139473245136		UNKNOWN (not in our tree)			6000000011811329734		no		no	
Q3919790	Gabriel Woyna	6000000006599283933		UNKNOWN (not in our tree)			6000000039228305378		no		no	
Q3919790	Gabriel Woyna	6000000121884871919		UNKNOWN (not in our tree)			6000000039228305378		no		no	
Q3919790	Gabriel Woyna	6000000125380019845		UNKNOWN (not in our tree)			6000000039228305378		no		no	
Q3919833	Petras Simonas Gedgaudaitis	6000000014912957752		UNKNOWN (not in our tree)			6000000149824210213		no		no	
Q3919833	Petras Simonas Gedgaudaitis	6000000014925521720		UNKNOWN (not in our tree)			6000000149824210213		no		no	
Q3924833	Andrew Yan Zawisza	6000000014927325302		UNKNOWN (not in our tree)			6000000014927428311	6000000003515810593	no		no	
Q3924833	Andrew Yan Zawisza	6000000215412256831		UNKNOWN (not in our tree)			6000000014927428311	6000000003515810593	no		no	
Q392792	Švitrigaila / Svidrigiello	6000000006727821960	Svitrigaila Boleslaus Olgerdovich Świdrygiełło WKL	CONFIRMED	6000000003521266933	6000000001409339120		6000000001409339120	no	candidates share a name - may be one person	no	
Q392792	Švitrigaila / Svidrigiello	6000000053647447843		UNKNOWN (not in our tree)				6000000001409339120	no	candidates share a name - may be one person	no	
Q393334	Demid Vladimirovich	6000000073475326839		UNKNOWN (not in our tree)			6000000073466379031		no	candidates share a name - may be one person	no	
Q393334	Demid Vladimirovich	6000000073483856821	Demin Vladimirovich	CONTRADICTED	6000000034638041217		6000000073466379031		no	candidates share a name - may be one person	no	
Q39349737	Edgar Christian Fencker	6000000028731307221		UNKNOWN (not in our tree)			6000000028730984553		no		no	
Q39349737	Edgar Christian Fencker	6000000084096744906		UNKNOWN (not in our tree)			6000000028730984553		no		no	
Q3940122	Roger de Quincy, 2nd Earl of Winchester	6000000003146953695		UNKNOWN (not in our tree)			6000000003146930404	6000000000191983296	no	candidates share a name - may be one person	no	
Q3940122	Roger de Quincy, 2nd Earl of Winchester	6000000217057347886	Roger de Quincy 2nd Earl of Winchester, Constable of Scotland	CONFIRMED	6000000003146930404	6000000000191983296	6000000003146930404	6000000000191983296	no	candidates share a name - may be one person	no	
Q4019950	William Burke, 7th Earl of Clanricarde	6000000002188546934		UNKNOWN (not in our tree)			6000000022204560190		no		no	
Q4019950	William Burke, 7th Earl of Clanricarde	6000000025891584383		UNKNOWN (not in our tree)			6000000022204560190		no		no	
Q40212577	Angustias de la Guerra Ord	6000000027578853290		UNKNOWN (not in our tree)			6000000009171215925		no		no	
Q40212577	Angustias de la Guerra Ord	6000000068903246117		UNKNOWN (not in our tree)			6000000009171215925		no		no	
Q4097582	Bryachislav Vasilkovich	6000000008537579083	Bracheslav Vasylkovich Polozki II	UNKNOWN (no parent recorded)			6000000008537538162		no	candidates share a name - may be one person	no	
Q4097582	Bryachislav Vasilkovich	6000000080795286877		CONTRADICTED	6000000011766711029	6000000020993059053	6000000008537538162		no	candidates share a name - may be one person	no	
Q4110531	Vygantas	6000000006727821988	Vygantas Alexander Algirdaitis	CONFIRMED	6000000003521266933	6000000001409339120		6000000001409339120	no	candidates share a name - may be one person	no	
Q4110531	Vygantas	6000000053647277955		UNKNOWN (not in our tree)				6000000001409339120	no	candidates share a name - may be one person	no	
Q4112674	Oleksandr Vyshnevetskyi	6000000006603438668		UNKNOWN (not in our tree)			6000000003515847386	6000000003515799405	no		no	
Q4112674	Oleksandr Vyshnevetskyi	6000000215431345828		UNKNOWN (not in our tree)			6000000003515847386	6000000003515799405	no		no	
Q41365689	Henry Birch Reynardson	6000000013268078881		UNKNOWN (not in our tree)			6000000022437224700		no		no	
Q41365689	Henry Birch Reynardson	6000000022437403194		UNKNOWN (not in our tree)			6000000022437224700		no		no	
Q4139580	Gleb Svyatoslavich	4913735229900074272	Gleb, Grand Prince of Smolensk	CONFIRMED	6000000173972113940	6000000003827400632	6000000173972113940		yes		no	parents
Q4139580	Gleb Svyatoslavich	6000000018197588373	Gleb Svyatoslavich of Smolensk	CONTRADICTED	6000000017971990158		6000000173972113940		yes		no	parents
Q4151618	Andrey Gudovich	6000000013703640394		UNKNOWN (not in our tree)			6000000013704886131	6000000012472687466	no		no	
Q4151618	Andrey Gudovich	6000000190047717700		UNKNOWN (not in our tree)			6000000013704886131	6000000012472687466	no		no	
Q41876944	Sophia Anna van Pipenpoy	6000000018223912056		UNKNOWN (not in our tree)			6000000018438146418	6000000018570089452	no		no	
Q41876944	Sophia Anna van Pipenpoy	6000000018557043407		UNKNOWN (not in our tree)			6000000018438146418	6000000018570089452	no		no	
Q41973998	William Pabodie	6000000003681332226	William Pabodie Il	CONFIRMED	6000000001408317209	6000000012665228039	6000000001408317209	6000000012665228039	no	candidates share a name - may be one person	no	
Q41973998	William Pabodie	6000000145156965855		UNKNOWN (not in our tree)			6000000001408317209	6000000012665228039	no	candidates share a name - may be one person	no	
Q4219953	August Erich Kyber	6000000014814441925		UNKNOWN (not in our tree)			6000000017466999076		no		no	
Q4219953	August Erich Kyber	6000000017671241033		UNKNOWN (not in our tree)			6000000017466999076		no		no	
Q42270646	Theodor Emil Lamberg	6000000070186588512		UNKNOWN (not in our tree)			6000000038497092411		no		no	
Q42270646	Theodor Emil Lamberg	6000000169706243952		UNKNOWN (not in our tree)			6000000038497092411		no		no	
Q42306180	Robert Evans Peterson	6000000012367495591		UNKNOWN (not in our tree)				6000000038151167531	no		no	
Q42306180	Robert Evans Peterson	6000000021132259898		UNKNOWN (not in our tree)				6000000038151167531	no		no	
Q42328693	Thomas Forbes Cushing	6000000007789610500		UNKNOWN (not in our tree)			6000000009459497699	6000000009459809205	no		no	
Q42328693	Thomas Forbes Cushing	6000000065774879901		UNKNOWN (not in our tree)			6000000009459497699	6000000009459809205	no		no	
Q4232958	Joachim Korecki	6000000003569012547	Joachimas Koreckis	CONFIRMED	6000000006619142001		6000000006619142001	6000000011243025319	no	candidates share a name - may be one person	no	
Q4232958	Joachim Korecki	6000000215430826831		UNKNOWN (not in our tree)			6000000006619142001	6000000011243025319	no	candidates share a name - may be one person	no	
Q4251141	Marah Roesli	6000000012977101223		UNKNOWN (not in our tree)				6000000018389990445	no		no	
Q4251141	Marah Roesli	6000000189873411887		UNKNOWN (not in our tree)				6000000018389990445	no		no	
Q425962	Stephen Bethlen	6000000014695470774		UNKNOWN (not in our tree)			6000000014937483097	6000000015664004396	no		no	
Q425962	Stephen Bethlen	6000000141096915875		UNKNOWN (not in our tree)			6000000014937483097	6000000015664004396	no		no	
Q4267365	Lothar II. von Stade	6000000003494757809	Lothar I Graf von Stade	CONTRADICTED	6000000001210528558	6000000173931060239	6000000002187696844		no		no	
Q4267365	Lothar II. von Stade	6000000071161145835		UNKNOWN (not in our tree)			6000000002187696844		no		no	
Q4267365	Lothar II. von Stade	6000000215483414831	Lothar II von Stade	CONTRADICTED	6000000215483272822		6000000002187696844		no		no	
Q4273436	Pakubuwono V	6000000002003837593	Pakubuwono V	CONTRADICTED	6000000017695098287	6000000062841478167	6000000017693128850		yes		no	parents
Q4273436	Pakubuwono V	6000000017687692040	Pakubuwana V Sunan Sugih Raden Mas Sugandi (1820-1823)	CONFIRMED	6000000017693128850	6000000017695540267	6000000017693128850		yes		no	parents
Q4281644	Jan Zenowicz	6000000086471520834		UNKNOWN (not in our tree)			6000000086347135897		no		no	
Q4281644	Jan Zenowicz	6000000174720483216		UNKNOWN (not in our tree)			6000000086347135897		no		no	
Q4284239	Maria Róża Radziwiłłowa	6000000002188456489		UNKNOWN (not in our tree)			6000000030305666218	6000000021377771019	no		no	
Q4284239	Maria Róża Radziwiłłowa	6000000219768981862		UNKNOWN (not in our tree)			6000000030305666218	6000000021377771019	no		no	
Q4308218	Dou	6000000002188101206		CONTRADICTED	6000000007974321632	6000000013590453290	6000000075368781840		no		no	
Q4308218	Dou	6000000075368567836		UNKNOWN (not in our tree)			6000000075368781840		no		no	
Q4309910	Li Lize	6000000002188101037		CONFIRMED	6000000007915729523	6000000002188099945		6000000002188099945	no		no	
Q4309910	Li Lize	6000000075061642823		UNKNOWN (not in our tree)				6000000002188099945	no		no	
Q4321464	André Volovich	6000000025359292319		UNKNOWN (not in our tree)			6000000025358859110	6000000025358602644	no		no	
Q4321464	André Volovich	6000000028265605990		UNKNOWN (not in our tree)			6000000025358859110	6000000025358602644	no		no	
Q432883	Christopher Grant Champlin	6000000016509473123		UNKNOWN (not in our tree)			6000000016509355638	6000000016509388673	no		no	
Q432883	Christopher Grant Champlin	6000000139359373405		UNKNOWN (not in our tree)			6000000016509355638	6000000016509388673	no		no	
Q4331753	Mikhail Odoyevsky	6000000008864608395		UNKNOWN (not in our tree)			6000000008855289869		no		no	
Q4331753	Mikhail Odoyevsky	6000000189872847830		UNKNOWN (not in our tree)			6000000008855289869		no		no	
Q4331768	Yakov Odoyevsky	6000000003142035167		UNKNOWN (not in our tree)			6000000008855289869		no		no	
Q4331768	Yakov Odoyevsky	6000000189872847825		UNKNOWN (not in our tree)			6000000008855289869		no		no	
Q438670	Kévin Borlée	6000000014857553779		UNKNOWN (not in our tree)			6000000207607296822	6000000207607363830	no		no	
Q438670	Kévin Borlée	6000000207607124856		UNKNOWN (not in our tree)			6000000207607296822	6000000207607363830	no		no	
Q4391229	Zeng Bu	6000000037890471938		CONFIRMED	6000000037890432957	6000000074718889913	6000000037890432957		yes		no	parents
Q4391229	Zeng Bu	6000000045048040832		CONTRADICTED	6000000045047567308	6000000045842915821	6000000037890432957		yes		no	parents
Q4399848	Nicholas Roosevelt	6000000000387113873		UNKNOWN (not in our tree)			6000000003077473293		no		no	
Q4399848	Nicholas Roosevelt	6000000121088594852		UNKNOWN (not in our tree)			6000000003077473293		no		no	
Q4411621	Antoni Stanisław Czetwertyński-Światopełk	6000000011643678932		UNKNOWN (not in our tree)			6000000014066961503	6000000014066961509	no		no	
Q4411621	Antoni Stanisław Czetwertyński-Światopełk	6000000157692266878		UNKNOWN (not in our tree)			6000000014066961503	6000000014066961509	no		no	
Q4421983	Dmitry Skobelev	6000000024408240662		UNKNOWN (not in our tree)			6000000024409363941		no		no	
Q4421983	Dmitry Skobelev	6000000190046853462		UNKNOWN (not in our tree)			6000000024409363941		no		no	
Q4452400	Yekaterina Tatarinova	6000000003072050029		UNKNOWN (not in our tree)			6000000003071456898		no		no	
Q4452400	Yekaterina Tatarinova	6000000086905900842		UNKNOWN (not in our tree)			6000000003071456898		no		no	
Q4493855	Fyodor Vladimirovich	6000000073474512850		UNKNOWN (not in our tree)			6000000073466379031		no	candidates share a name - may be one person	no	
Q4493855	Fyodor Vladimirovich	6000000073483383827	Fedor Vladimirovich	CONTRADICTED	6000000034638041217		6000000073466379031		no	candidates share a name - may be one person	no	
Q4495338	Humphrey VI de Bohun	6000000003243309212	Humphrey VI de Bohun Earl of Hereford and Essex	CONFIRMED	6000000001744825938	6000000000796849178	6000000001744825938		no	candidates share a name - may be one person	no	
Q4495338	Humphrey VI de Bohun	6000000049189284344		UNKNOWN (not in our tree)			6000000001744825938		no	candidates share a name - may be one person	no	
Q450615	Harry Hopkins	6000000015495879609		UNKNOWN (not in our tree)			6000000024683268926	6000000024682874390	no		no	
Q450615	Harry Hopkins	6000000197103806825		UNKNOWN (not in our tree)			6000000024683268926	6000000024682874390	no		no	
Q4514378	Avdotya Chernysheva	6000000006706091187		UNKNOWN (not in our tree)			6000000006705887469		no		no	
Q4514378	Avdotya Chernysheva	6000000190048779828		UNKNOWN (not in our tree)			6000000006705887469		no		no	
Q4514990	Boris Antonovich Chetvertinsky	6000000009189346632		UNKNOWN (not in our tree)				6000000014067202305	no		no	
Q4514990	Boris Antonovich Chetvertinsky	6000000157682343897		UNKNOWN (not in our tree)				6000000014067202305	no		no	
Q4522821	Ivan Dmitriyevich	6000000006101381794	Jonas Šemiakinas Kunigaikštis	CONFIRMED		6000000044539933970	6000000011195444733	6000000044539933970	no	candidates share a name - may be one person	no	
Q4522821	Ivan Dmitriyevich	6000000215021993822		UNKNOWN (not in our tree)			6000000011195444733	6000000044539933970	no	candidates share a name - may be one person	no	
Q4534858	Yury Vladimirovich	6000000073475021838		UNKNOWN (not in our tree)			6000000073466379031		no	candidates share a name - may be one person	no	
Q4534858	Yury Vladimirovich	6000000073484139825	Yuriy Vladimirovich	CONTRADICTED	6000000034638041217		6000000073466379031		no	candidates share a name - may be one person	no	
Q45355685	Zhao Bufan	6000000074688269123		UNKNOWN (not in our tree)			6000000074688453961		no		no	
Q45355685	Zhao Bufan	6000000075491749972		UNKNOWN (not in our tree)			6000000074688453961		no		no	
Q45356370	Han Xie	6000000074748232852		UNKNOWN (not in our tree)			6000000038107480080		no		no	
Q45356370	Han Xie	6000000075043018839		CONFIRMED	6000000038107480080		6000000038107480080		no		no	
Q45360385	An Fu	6000000072711396093		UNKNOWN (not in our tree)			6000000074684576303		no		no	
Q45360385	An Fu	6000000074684366450		UNKNOWN (not in our tree)			6000000074684576303		no		no	
Q45360386	An Rihua	6000000072711469965		UNKNOWN (not in our tree)			6000000075482399901	6000000075482047190	no		no	
Q45360386	An Rihua	6000000074684118580		UNKNOWN (not in our tree)			6000000075482399901	6000000075482047190	no		no	
Q45360845	Zhang Yanzhi	6000000074473300872		CONFIRMED	6000000074472155947		6000000074472155947	6000000075483153091	no		no	
Q45360845	Zhang Yanzhi	6000000075483288024		UNKNOWN (not in our tree)			6000000074472155947	6000000075483153091	no		no	
Q45360963	Jia Zhu	6000000074690712921		UNKNOWN (not in our tree)			6000000074689715394	6000000075488512931	no		no	
Q45360963	Jia Zhu	6000000074690740921		UNKNOWN (not in our tree)			6000000074689715394	6000000075488512931	no		no	
Q45362202	Ouyang Chen	6000000074702870914		UNKNOWN (not in our tree)			6000000074702362208		no		no	
