round	geni_id	qid	slot	method	from_geni	from_qid	evidence
2	6000000003122340228	Q394438	mother	solo	4694677	Q510987	position
2	6000000003122340655	Q242575	child	date	6000000003232579946	Q232801	born 1491 vs 1491
2	6000000003122346460	Q3154811	spouse	solo	6000000010252909611	Q3122213	position
2	6000000003122365394	Q12271366	child	date	6000000006277556378	Q378763	born 925 vs 925
2	6000000003122380689	Q97784775	father	solo	6000000003122380683	Q97784772	position
2	6000000003122384609	Q18715	spouse	solo	6000000000769996521	Q235458	position
2	6000000003122415919	Q3119927	child	date	6000000003122380683	Q97784772	born 1290 vs 1290
2	6000000003122417525	Q3420935	father	solo	6000000002576781657	Q57498662	position
2	6000000003122417834	Q112565767	mother	solo	6000000003122417840	Q109012592	position
2	6000000003122417851	Q102227229	father	solo	6000000003122417846	Q109012593	position
2	6000000003122422610	Q2832063	child	name	6000000006727885898	Q1186147	shared: taillefer
2	6000000003122429950	Q75890148	mother	solo	6000000016763618033	Q3262597	position
2	6000000003122431752	Q2004009	spouse	date	6000000002958047781	Q7337853	born 905 vs 905
2	6000000003122477688	Q106859157	child	date	6000000000641025856	Q116003426	born 1617 vs 1617
2	6000000003125274781	Q55844096	father	solo	6000000006186347635	Q55844097	position
2	6000000003128109582	Q7244748	child	solo	6000000011626768086	Q361019	position
2	6000000003139134965	Q6192292	spouse	name	6000000008528074136	Q887093	shared: jigda,khatun
2	6000000003139804687	Q17426568	father	solo	6000000000424912155	Q7287905	position
2	6000000003139812394	Q76329264	father	solo	6000000003139820399	Q76329263	position
2	6000000003146136856	Q75268608	child	name	6000000003099041600	Q67123585	shared: jean
2	6000000003146957658	Q107263322	child	name	6000000002043208930	Q120023	shared: adela
2	6000000003146960002	Q76207700	mother	solo	6000000002187814242	Q72939	position
2	6000000003146960055	Q28407393	father	solo	6000000006125813004	Q18669672	position
2	6000000003146960462	Q1329089	father	solo	6000000001142564337	Q2506063	position
2	6000000003146963469	Q1394358	father	solo	6000000003827663183	Q3011344	position
2	6000000003147113550	Q75527915	father	solo	6000000003264494814	Q6792279	position
2	6000000003147191246	Q101510177	mother	name	6000000000276146663	Q268004	shared: mathilde
2	6000000003148536972	Q76199355	mother	solo	6000000003649718627	Q76199361	position
2	6000000003152535711	Q110313616	father	solo	6000000003182032885	Q110313615	position
2	6000000003153313452	Q128332	child	date	6000000003153384627	Q36788	born 691 vs 691
2	6000000003153478524	Q28714860	mother	solo	6000000003153384627	Q36788	position
2	6000000003158957588	Q110313624	father	solo	6000000006127214460	Q112968346	position
2	6000000003159344165	Q110313622	mother	solo	6000000003182032885	Q110313615	position
2	6000000003168659110	Q28793304	spouse	solo	6000000016511420364	Q75653834	position
2	6000000003169545362	Q96240853	mother	solo	6000000004992353450	Q4942312	position
2	6000000003175634292	Q11658412	father	solo	6000000003175649423	Q712113	position
2	6000000003175650332	Q718227	father	solo	6000000018222161201	Q10565472	position
2	6000000003176981778	Q19367090	mother	solo	6000000002188546075	Q454796	position
2	6000000003177759124	Q126165493	mother	solo	6000000004586565895	Q1405919	position
2	6000000003177866508	Q75382230	spouse	solo	6000000003827330068	Q1371809	position
2	6000000003177885052	Q22329057	child	name	6000000007399863113	Q562106	shared: isabelle
2	6000000003177885330	Q113014743	child	name	6000000003122365056	Q351474	shared: henri
2	6000000003178086621	Q51720	spouse	solo	6000000000664965867	Q1770677	position
2	6000000003187817870	Q134593756	mother	solo	6000000012592118612	Q10927473	position
2	6000000003193693079	Q107741902	spouse	solo	6000000000870259075	Q107741919	position
2	6000000003206352927	Q240258	father	solo	6000000001053442747	Q489529	position
2	6000000003206876147	Q11926873	mother	solo	6000000003206911318	Q105882445	position
2	6000000003210254843	Q75558095	mother	solo	6000000005049845709	Q75558064	position
2	6000000003210279658	Q99067957	child	date	6000000003649687323	Q75933581	born 1409 vs 1409
2	6000000003210303340	Q99199202	mother	solo	6000000001588545574	Q75558089	position
2	6000000003210307432	Q75386871	child	name	6000000002040915635	Q1624654	shared: joan
2	6000000003210360658	Q75928109	father	solo	6000000000796835599	Q75928108	position
2	6000000003210371356	Q75517080	child	date	6000000003210360073	Q75293733	born 1400 vs 1400
2	6000000003210376189	Q75290330	mother	solo	6000000003827576447	Q1920616	position
2	6000000003210378019	Q6537248	child	date	6000000000424760295	Q1390153	born 1270 vs 1270
2	6000000003216061064	Q76251751	mother	solo	6000000003216112717	Q76251750	position
2	6000000003216061999	Q75663283	child	name	6000000003216063056	Q75663242	shared: elizabeth
2	6000000003216063016	Q75580518	child	name	6000000003216063056	Q75663242	shared: henry
2	6000000003216067265	Q76335223	child	name	6000000003216067287	Q75265802	shared: gerald,nicholas
2	6000000003216067564	Q75299379	mother	solo	6000000003216108573	Q75299375	position
2	6000000003216078119	Q96077751	spouse	solo	6000000003216090038	Q96077750	position
2	6000000003216089354	Q27067567	mother	solo	6000000003216090044	Q96077759	position
2	6000000003216090094	Q139899515	child	solo	6000000003216090101	Q15854645	position
2	6000000003216104944	Q139899921	child	date	6000000003216090073	Q139899528	born 1851 vs 1851
2	6000000003216104956	Q139899600	child	date	6000000003216090073	Q139899528	born 1848 vs 1848
2	6000000003216104962	Q140325244	spouse	solo	6000000003216090073	Q139899528	position
2	6000000003216108447	Q75398724	child	solo	6000000003216108259	Q4820056	position
2	6000000003216108472	Q135672011	father	solo	6000000003216108333	Q53645818	position
2	6000000003216112538	Q96082851	child	date	6000000003216112724	Q7308834	born 1865 vs 1865
2	6000000003216112612	Q96082850	child	date	6000000003216112724	Q7308834	born 1867 vs 1867
2	6000000003216112646	Q76114212	child	date	6000000003216112724	Q7308834	born 1859 vs 1859
2	6000000003216112687	Q96080281	child	date	6000000003216112724	Q7308834	born 1861 vs 1861
2	6000000003216112701	Q24844714	mother	solo	6000000003216145222	Q66606816	position
2	6000000003216112838	Q76353041	father	solo	6000000010041911831	Q27089458	position
2	6000000003216121576	Q17627028	child	date	6000000046853752118	Q16858288	born 1804 vs 1804
2	6000000003216121586	Q513142	child	date	6000000046853752118	Q16858288	born 1809 vs 1809
2	6000000003216121622	Q96077769	child	date	6000000046853752118	Q16858288	born 1815 vs 1815
2	6000000003216128155	Q96077723	spouse	solo	6000000003216090101	Q15854645	position
2	6000000003216152037	Q135672014	mother	solo	6000000003216108333	Q53645818	position
2	6000000003218490506	Q136006336	child	name	6000000003493250527	Q3898692	shared: diego,luis,señor,tula
2	6000000003219690637	Q894964	father	solo	6000000003122365056	Q351474	position
2	6000000003219699659	Q6265627	child	name	6000000004880720712	Q1240471	shared: john
2	6000000003219763000	Q16834711	child	solo	6000000002645126506	Q75382166	position
2	6000000003219799748	Q370649	child	date	6000000001563248849	Q75384474	born 1090 vs 1090
2	6000000003220206625	Q110154718	mother	solo	6000000003220295347	Q110154713	position
2	6000000003220491541	Q61139252	father	solo	6000000003827624858	Q81826148	position
2	6000000003221138200	Q75387974	spouse	name	6000000005744622990	Q385362	shared: isabella,strathbogie
2	6000000003221155246	Q105799720	child	name	6000000002116065187	Q75389515	shared: margaret
2	6000000003221155781	Q75818728	child	name	6000000002032127301	Q75274008	shared: robert
2	6000000003221155805	Q76159278	child	name	6000000006444214984	Q75257545	shared: beatrice
2	6000000003229885926	Q75387661	child	solo	6000000001142134261	Q461871	position
2	6000000003230224621	Q158874	child	date	6000000003245626073	Q238487	born 1863 vs 1863
2	6000000003232501726	Q61963112	father	solo	6000000000314922113	Q61911714	position
2	6000000003232509458	Q16034245	mother	solo	6000000001744858581	Q970298	position
2	6000000003232509478	Q971162	father	solo	6000000001744858581	Q970298	position
2	6000000003232509607	Q21034814	father	solo	6000000006103516025	Q3433685	position
2	6000000003232558398	Q272322	child	date	6000000003645692292	Q3435047	born 904 vs 904
2	6000000003242618875	Q877045	spouse	solo	6000000003827474182	Q75246261	position
2	6000000003243041531	Q2287587	father	solo	6000000006355720542	Q303703	position
2	6000000003243063832	Q2599025	father	solo	6000000003243106048	Q78145	position
2	6000000003243074451	Q75289188	mother	solo	6000000003243106048	Q78145	position
2	6000000003243181864	Q3099358	father	solo	6000000002459911959	Q61865662	position
2	6000000003243213054	Q108399391	spouse	date	6000000002172770826	Q528025	born 994 vs 993
2	6000000003243284498	Q96075733	child	name	6000000006444108937	Q75566204	shared: john
2	6000000003243285595	Q61971044	father	solo	4510970565170055851	Q5721272	position
2	6000000003243285604	Q61971749	mother	solo	4510970565170055851	Q5721272	position
2	6000000003243288813	Q75257696	spouse	solo	6000000006444054866	Q75254087	position
2	6000000003243294025	Q7287488	father	solo	6000000003243294006	Q61971028	position
2	6000000003243294034	Q61971030	mother	solo	6000000003243294006	Q61971028	position
2	6000000003243294107	Q96075707	spouse	solo	6000000002106064627	Q75616818	position
2	6000000003243294226	Q75616816	child	date	6000000002809896723	Q3181800	born 1388 vs 1388
2	6000000003243294233	Q75552100	mother	solo	6000000003087110552	Q76356408	position
2	6000000003243294530	Q75616809	father	solo	6000000002106006142	Q75616807	position
2	6000000003243309697	Q75248142	father	solo	6000000004382744491	Q155080	position
2	6000000003243309870	Q75261504	spouse	name	6000000006444272474	Q6265518	shared: beauchamp,joan
2	6000000003243318114	Q1718349	father	solo	6000000001412951167	Q1907671	position
2	6000000003243318183	Q76273651	spouse	name	6000000003243318175	Q504632	shared: béatrice
2	6000000003243318427	Q75806304	father	solo	6000000002899270120	Q6228563	position
2	6000000003243318435	Q75806309	mother	solo	6000000002899270120	Q6228563	position
2	6000000003243324711	Q75386918	spouse	solo	6000000009451846886	Q4529811	position
2	6000000003243324760	Q75933656	spouse	solo	6000000003828021224	Q75420101	position
2	6000000003243328076	Q62931822	spouse	solo	6000000010020399967	Q1381324	position
2	6000000003243328427	Q75387368	child	name	6000000003649683414	Q75561304	shared: henry
2	6000000003243328652	Q75241461	child	solo	6000000001744979846	Q75251731	position
2	6000000003243328930	Q17270010	spouse	solo	6000000006906100402	Q17270013	position
2	6000000003243334979	Q75401009	mother	solo	6000000003827339709	Q75401005	position
2	6000000003243367319	Q96257925	mother	solo	6000000003827583729	Q108577685	position
2	6000000003243383004	Q76183925	child	name	6000000003219709345	Q8020752	shared: joan
2	6000000003243389299	Q76010427	child	name	6000000003243389217	Q76339197	shared: john
2	6000000003243389313	Q76339311	child	name	6000000003243389217	Q76339197	shared: elizabeth
2	6000000003243389334	Q76339299	child	name	6000000003243389217	Q76339197	shared: henry
2	6000000003243389341	Q76339300	child	name	6000000003243389217	Q76339197	shared: william
2	6000000003243389348	Q76339317	child	name	6000000003243389217	Q76339197	shared: alice
2	6000000003243389355	Q76339315	child	name	6000000003243389217	Q76339197	shared: margaret
2	6000000003243400123	Q76154627	mother	solo	6000000003243400151	Q5405460	position
2	6000000003243400144	Q90179018	mother	solo	6000000002048018567	Q2350777	position
2	6000000003243400291	Q5854197	father	solo	6000000045171401876	Q5894743	position
2	6000000003243408867	Q75724175	child	name	359126916970004206	Q7330190	shared: agnes
2	6000000003243427254	Q646476	father	solo	6000000003243427289	Q75765156	position
2	6000000003243427362	Q99208435	mother	solo	6000000007085005382	Q99208429	position
2	6000000003243427593	Q23890900	child	date	6000000003243334115	Q75298955	born 1289 vs 1289
2	6000000003243427720	Q75298956	child	date	6000000003243334115	Q75298955	born 1288 vs 1288
2	6000000003243427845	Q75299016	child	name	6000000002042605213	Q645900	shared: elizabeth
2	6000000003243427948	Q61492050	child	name	6000000004148923307	Q2577038	shared: elena
2	6000000003243427976	Q75513431	child	name	6000000004148923307	Q2577038	shared: william
2	6000000003243429649	Q100727407	mother	solo	6000000003243429584	Q75568445	position
2	6000000003243429705	Q105839797	child	name	6000000003243429584	Q75568445	shared: elizabeth
2	6000000003243429712	Q116029015	child	name	6000000003243429584	Q75568445	shared: haughton,thomas
2	6000000003243429761	Q75241183	spouse	solo	6000000003827878306	Q75241182	position
2	6000000003243439775	Q75617605	child	date	5233537874200043084	Q2910443	born 1074 vs 1074
2	6000000003243439900	Q75238218	child	name	6000000000424912155	Q7287905	shared: ida
2	6000000003243439907	Q75238219	child	name	6000000000424912155	Q7287905	shared: eupheme
2	6000000003243439935	Q75238217	child	name	6000000000424912155	Q7287905	shared: mary
2	6000000003243447049	Q75395050	child	date	6000000011117297958	Q544125	born 1087 vs 1087
2	6000000003243483277	Q19949677	father	solo	6000000002187982465	Q5813548	position
2	6000000003243489454	Q2343373	spouse	solo	6000000006906748638	Q106768119	position
2	6000000003243493411	Q96245024	mother	solo	6000000001412951167	Q1907671	position
2	6000000003243493433	Q3435484	child	date	6000000005076742255	Q52158556	born 1217 vs 1217
2	6000000003243493509	Q2314141	father	solo	6000000012469030707	Q451195	position
2	6000000003243513992	Q76356485	spouse	name	6000000002576758808	Q76356484	shared: margaret,molyneux
2	6000000003243522332	Q75558883	father	solo	6000000006444205597	Q75558087	position
2	6000000003243526297	Q28061883	child	name	6000000006444755219	Q113633077	shared: gilbert
2	6000000003244829005	Q131729938	father	solo	6000000013344839263	Q131729937	position
2	6000000003245616151	Q568849	child	date	6000000003245626073	Q238487	born 1865 vs 1865
2	6000000003254693756	Q122973848	child	date	6000000008896669464	Q109835775	born 1618 vs 1618
2	6000000003254713443	Q110621419	father	solo	6000000005996939014	Q110621416	position
2	6000000003254802017	Q110621413	mother	solo	6000000011276020107	Q105825409	position
2	6000000003260907224	Q109835436	child	name	6000000002649980114	Q449530	shared: magdalena,ulrika
2	6000000003262573603	Q125705914	child	date	6000000003836831494	Q26239776	born 1784 vs 1784
2	6000000003264458899	Q81543342	mother	solo	6000000002766618285	Q18681526	position
2	6000000003264921867	Q75403971	mother	solo	6000000011902435119	Q745977	position
2	6000000003266406683	Q27493876	father	solo	6000000006444232502	Q75387616	position
2	6000000003272727563	Q700113	spouse	solo	6000000000437032028	Q2899311	position
2	6000000003273401322	Q102828222	mother	solo	6000000006444211657	Q109012689	position
2	6000000003273414061	Q4139573	father	solo	6000000002187837360	Q61867132	position
