our_geni	our_name	via_child_geni	via_child_name	via_child_qid	candidate_parent_qids
6000000038379748466	Johann Georg HEINRICH von Ammon	6000000013523719985	Friedrich Ferdinand von Ammon	Q19502331	Q106077185
6000000038440982889	Daniel Magnus Fredrik Björkman	6000000016348383350	Elsa Andrea Goldschmidt	Q4939322	Q5577845
6000000038518148094		6000000091185219010		Q126002934	Q16629679
6000000038671835011	NN, father of Constantine	6000000037060601014	Gillemichel MacDuff Earl of Fife	Q5561994	Q4444623
6000000038880338484	Veli Juhani Virkkunen	6000000038881015867	Juha Yrjänä Virkkunen	Q17384899	Q21044019
6000000038918393193	Claes Rålamb	6000000013352882892	Claes Hans Rålamb	Q6086487	Q67611263
6000000038940720465	Ulrika Catharina Gråsten	6000000027080720295	Peter Bernhard Piper	Q6050345	Q127283297|Q127283325
6000000039147034680	Gottfried Gottfired Falkenstein	6000000000051806358	css Gertrude von Schaumburg	Q90435	Q75389129|Q75389130
6000000039149263734	Otilia Josefina Söderberg	6000000007322646439	Ragnar Olof Söderberg	Q6201655	Q6201630
6000000039194429349	Karl Harry* Dohnberg	6000000039195782821		Q55089099	Q94939823
6000000039211426261	Janet Bruce	6000000015602732030	Agnes Lourie Traill of Earlshall	Q76006336	Q76044426|Q76239501
6000000039338702536	Anders Wirell	6000000002370686164	Claes Lagerstråle	Q75445663	Q75445664|Q75445665
6000000039338984058	Anna Elisabet Young	6000000002370686164	Claes Lagerstråle	Q75445663	Q75445664|Q75445665
6000000039376736034	Henriette Zelie von Hagen	6000000020382495801	Ferdinand August von Hagen	Q55376068	Q64690872
6000000039427618047	Catharina von Hatzfeld	6000000046800913144	Hermann Riedesel Herr zu Eisenbach	Q116085121	Q116085125
6000000039450288503	Engel von Sassen-Grünberg	6000000039449833804	Hermann II Riedesel von Eisenbach	Q116085682	Q116085686|Q116085693
6000000039450967823	Margaretha von Röhrenfurth	6000000039427672933	Hermann Riedesel zu Eisenbach	Q116085124	Q116085696
6000000039450984887	Philipp Riedesel Zu Eisenbach	6000000039449833804	Hermann II Riedesel von Eisenbach	Q116085682	Q116085686|Q116085693
6000000039490144179	Mechteld van der Made	6000000051286783450	Willem van Bronckhorst	Q109807884	Q109807886
6000000039667807078	Peter Sjöcrona	6000000150611014825	Eufrosyne Elisabet Catharina Bergman	Q109306677	Q125355805
6000000039787575224	Erzsébet Baroness Újfalussy de Divékújfalu	6000000015355956518	József (gr. 1723) Cziráky de Czirák et Dénesfalva	Q96289252	Q102070229
6000000039788557870	Juan Francisco Agustín Morán y Fuenzalida	6000000028588068256	Patrick Francis Morán Archbishop of Sidney	Q2588733	Q75880772|Q75880769
6000000039849167968	Robert Bailie of Lamington	6000000014466612297	William Bailie 9th of Lamington	Q76045751	Q76096942
6000000039855399829	Wandan Kuning Banda [19 GGM Ajie Kabul]	6000000000465925751	Raden Bondan Kejawen Jaka R. Bondan Kejawan [18 GGF Ajie Kabul]	Q120070693	Q127373583
6000000039878875895	Clare Lagercrantz	6000000039878954983	Ulf Krister Nordenson	Q6014834	Q5653897|Q18339869
6000000039878877008	Harald Nordenson	6000000039878954983	Ulf Krister Nordenson	Q6014834	Q5653897|Q18339869
6000000039890480371	Wife of Huoching der Alemannen	6000000005588774140	Hnabi Nebi, Duke of Alamannia	Q735704	Q1638309|Q110611860
6000000039995800142	Erik Benjamin Rinman	6000000039996150967	Sven Erik Reinhold Rinman	Q22696967	Q6073228
6000000040085134308	Joan Stewart of Albany	6000000000916369716	John Mourach Stewart Lord of Lorn	Q75388128	Q75388126
6000000040201122962	Anna Федоровна Struve	6000000026367523165	Alexander Berngardovich Struve	Q120733841	Q4444260
6000000040283522095	Benedict Hogenskild	6000000006735833029	Clement Hogenskild til Åkerø	Q103788148	Q103788157|Q103788189
6000000040283699958	Gese Tinhuus	6000000006735833029	Clement Hogenskild til Åkerø	Q103788148	Q103788157|Q103788189
6000000040309031767	Eva Regina Törnebladh	6000000024305859397	Carl Göran Skytte af Sätra	Q6180483	Q123667917
6000000040347695603	Edward Lyttleton	6000000007344666350	Jane Knightley	Q75599939	Q5344166|Q75787363
6000000040430445175	Peder Grubbe	4975677156930113984	Peder Grubbe	Q110549528	Q130334534
6000000040632937795	NN	6000000040633549011	Jost Taube till Hackeweid	Q110621304	Q110621305|Q110621313
6000000040633302897	Jost Taube till Ropkoy	6000000040633549011	Jost Taube till Hackeweid	Q110621304	Q110621305|Q110621313
6000000040876291045	Ingeborg Eriksdotter Kusse	6000000008549184485	Ingrid Amundsdatter	Q99301906	Q108410031|Q108410034
6000000040899956075	Hans Brehmer	6000000008915251443	Johan von Brehmer	Q136383961	Q136383975
6000000041001145674	Sayyid Abdullah Nurul Yaqin Kyai Ageng Ngerang II	6000000028995789749	Ki Ageng Ngerang III / Kyai Buyut ing Pati III bin Ki Ageng Ngerang I	Q118720037	Q12501076
6000000041109411249	Gelo of Syracuse II., Co-King of Syracuse XVI (until 216 BC)	6000000041110756434	Harmonia of Syracuse	Q5659199	Q1073680
6000000041134790552	2nd Wife of John Hyrcanus I Hasmonean	6000000012136439392	Alexander Jannaeus Hasmonean King and High Priest	Q319107	Q319043|Q112607049
6000000041149825311	John Young I, of Eastham	6000000003939008730	John Young Jr.	Q96209197	Q96209198
6000000041178118628	NN	6000000002188289146	Publius Licinius Crassus Dives Mucianus	Q715499	Q2066659;Q746582
6000000041215682445	NN	6000000001412384166	Publius Cornelius Scipio Nasica Corculum	Q503320	Q453860
6000000041215742425	Publius Cornelius Scipio Nasica	6000000001412384166	Publius Cornelius Scipio Nasica Corculum	Q503320	Q453860
6000000041216713127	NN	6000000012693598635	Gnaeus Cornelius Scipio Calvus Consul (222 BC)	Q316475	Q24238356
6000000041250686167	Raziya Khatun daughter of Manuel Maurozomes	6000000009177680320	'Alā ad-Dīn Kayqubād bin Kaykāvūs Seljuk Sultan of Rûm	Q61964	Q61591
6000000041254914715	Elisabet Charlotta Ehrencrona	6000000029685373656	Gustaf Samuel Löwenhielm	Q116314657	Q16595762
6000000041261225338	Julia Avita Mamaea Mamaea	6000000035213405854	Marcus Aurelius Severus Alexander Augustus	Q1769	Q1762;Q1446|Q235090
6000000041264800186	Marcus Julius Gessius Marcianus	6000000035213405854	Marcus Aurelius Severus Alexander Augustus	Q1769	Q1762;Q1446|Q235090
6000000041282141611	Daniel Kinmanson	6000000041282044741	Carl Leonard Kinmanson	Q5910313	Q106361295
6000000041303323820	Terentia Albia Albia	6000000006858145415	Marcus Salvius Otho Caesar Augustus	Q1416	Q432416|Q12271359
6000000041303413447	Lucius Salvius Otho Suffect Consul	6000000006858145415	Marcus Salvius Otho Caesar Augustus	Q1416	Q432416|Q12271359
6000000041323710647	Servius Sulpicius Galba	6000000017547294993	Servius Sulpicius Galba Caesar Augustus	Q1414	Q3656115|Q2577717;Q6658867
6000000041323911373	Mummia Achaica	6000000017547294993	Servius Sulpicius Galba Caesar Augustus	Q1414	Q3656115|Q2577717;Q6658867
6000000041324037053	Quintus Lutatius Catulus	6000000041324158985	NN	Q108667666	Q463027
6000000041324118430	NN	6000000041324158985	NN	Q108667666	Q463027
6000000041325754478	Pertinax	6000000041395903907	NN	Q108479581	Q2604067
6000000041395651646	Plotia	6000000012773760294	Pompeia Plotina Claudia Phoebe Piso	Q239448	Q112865224
6000000041400282132	NN	6000000003828385238	Marcus Licinius Crassus Frugi Crassus Frugi	Q3622613	Q11768202;Q770792
6000000041683048211	Herdeka von Bockholt	6000000047585286937	Heinrich II Bockholt	Q1597765	Q19513731
6000000041683163874	Sieveco / Siegfried v. Bockholdt	6000000047585286937	Heinrich II Bockholt	Q1597765	Q19513731
6000000042010956597	Falk Arndt Raban von Oeynhausen	6000000041996392459	Adam Arnd von Oeynhausen, a. Grossen-Buseck	Q99202623	Q99202852|Q99202860
6000000042028214507	Catharina von Jagow verw. von Alten	6000000018270724741	Armgard von Alten	Q110410879	Q110558628|Q110558629
6000000042028245067	Henning von Alten	6000000018270724741	Armgard von Alten	Q110410879	Q110558628|Q110558629
6000000042039494860	Lucius Calpurnius Piso Caesoninus	6000000042037002594	Lucia Calpunia Piso Caesia	Q235627	Q365840|Q100783236
6000000042084314353	Agnes von Hopffgarten	6000000025797831029	Volprecht Riedesel zu Eisenbach I	Q116086111	Q116085128
6000000042096358269	Anders Cull	6000000052048254826	Ursula Kennard Bellew	Q75431284	Q75431285|Q98928577
6000000042179962000	Gnaeus Cornelius Scipio	6000000042171376049	Lucius Cornelius Scipio Barbatus Consul of the Roman Republic	Q374630	Q128598522
6000000042180555030	Quintus Servilius Caepio	6000000027323522634	Quintus Servilius Caepio the Elder, Consul (106 BCE)	Q463000	Q1243849
6000000042187958759	Eugene Louis Michel Joachim Napoleon Murat	6000000008232161554	Pierre Eugène Louis Michel Joachim Napoléon Murat	Q75392752	Q75767660
6000000042576477588	Elizabeth Ekbom	6000000034415224903	Gerd Alice Ekbom	Q19976897	Q16649156
6000000042576494544	Karl Johan Ekbom	6000000034415224903	Gerd Alice Ekbom	Q19976897	Q16649156
6000000042679829050	Elisabeth Eleonora Godenius	6000000017591610274	Samuel Godenius	Q21047343	Q127270539|Q127270540
6000000042816083041	Christina Strauch	6000000042885342663	Augustin von Leyser	Q767881	Q1710373
6000000043174927860	Maria Westphal	6000000120403278852	Ludwig Balthasar Rhauen (Rhaw)	Q805646	Q768049
6000000043261542740	Piero Guicciardini	6000000000969958031	Francesco Guicciardini conte palatino	Q44601	Q75615080|Q75615081
6000000043261855162	Simona Di Bongianni Guicciardini	6000000000969958031	Francesco Guicciardini conte palatino	Q44601	Q75615080|Q75615081
6000000043325827792	Elisabeth von Zobelsberg	6000000043326697929	Georg von Lamberg zu Ortenegg II	Q60709803	Q60709790|Q110152595
6000000043340922469	Enrico Imperiali	6000000012674555421	Demetrio Imperiali di Francavilla	Q75351067	Q110738204
6000000043342339143	Caterina Николаевна Imperiali	6000000012674555421	Demetrio Imperiali di Francavilla	Q75351067	Q110738204
6000000043574823061	María Francisca Zenon Valega Iribar	6000000156876526890	Felice Napoleone Napoleón Canevaro	Q2263418	Q5880521
6000000043575968872	Guissepe Francesco Canevaro Raggio Duque de Zoagli y Castelvari	6000000156876526890	Felice Napoleone Napoleón Canevaro	Q2263418	Q5880521
6000000043744376085	Gerlach von Zweiffel	6000000015130013466	Margarethe von Dönhoff	Q101228628	Q101228631|Q101228633
6000000043909684867	Wife of Godegisel	6000000002187665802	Gunderic	Q52995	Q313064|Q114495974
6000000044042275379	Patricius	6000000019475504121	Aurelius Augustinus Hipponensis Patricius	Q8018	Q108838549|Q234689
6000000044042894865	Saint Monica	6000000019475504121	Aurelius Augustinus Hipponensis Patricius	Q8018	Q108838549|Q234689
6000000044149916186	Louise Henriette Mathilde Mathilde de Rochechouart-Mortemart	6000000028938243216	Anne Aimée Victurnienne Gabrielle de La Guiche	Q123255012	Q136277016
6000000044540455960	Marija Zaozerskienė	6000000044539933970	Sofija Shemyaka	Q4430124	Q4162887
6000000044717009944	Johann Georg von Maltzahn Freiherr zu Wartenberg und Penzlin	6000000054874009843	Josepha Caroline von Maltzahn Freiin zu Wartenberg und Penzlin	Q116181007	Q55855621|Q116181009
6000000045171401876	Herbrand Vigbrandsson	6000000004081783364	Harald Rödskägg Granraude king of Agder	Q1772605	Q5894743
6000000045940267107	Margaretha von Sacken	6000000019816366934	Ernst Fryderyk Sacken von Osten	Q116187140	Q116187141|Q116187153
6000000045958769071	Abigail Legh	6000000021942078607	Frances Legh of Bruche	Q75908360	Q76356754|Q76356945
6000000045963095305	Anne Legh	6000000045964031971	Peter Legh	Q76356556	Q76356550
6000000046023588956	Private	6000000046023532900	Shailene Diann Woodley	Q231058	Q140093389
6000000046119152372	Mikita	6000000014059056203	Motiejus Holovčinskis h. Gulbė Kunigaikštis	Q58429363	Q58429579
6000000046299635109	{not Johann Wilhem} op den Graeff	6000000000140095350	Hermann Isaac op den Graeff	Q1613168	Q130215523
6000000046300049846	{not Anna van Aldekerk}	6000000000140095350	Hermann Isaac op den Graeff	Q1613168	Q130215523
6000000046523762854	James Douglas of Hermiston and of Lothian	6000000010437152447	William Douglas of Liddesdale	Q3568563	Q75389480|Q76191840
6000000046631331005	Marion Julia Sassoon	6000000011450473927	James Meyer Sassoon	Q1681078	Q75879935|Q75879936
6000000046633891882	Paul Jerome Michel Joachim Napoleon Murat	6000000058733525014	Louis Marie Xavier Joachim Napoléon Murat	Q75293786	Q75576825
6000000046741827727	Lucy Coote	6000000054029057015	Stanley Victor Coote	Q75623531	Q75623529
6000000046791294907	Amalie Barbara von Rautter	6000000021695806433	Luise Katharina von Rautter	Q21032215	Q109807645
6000000046853752118	Edward Rigby M.D	6000000015989725532	Anne von Wahl	Q126996302	Q16858288|Q27089458
6000000047006804821	Marija Frančiška von Attems	6000000017859274365	IGNAZ Maria Maximilian Dismas Josef Leander von Attems	Q94761696	Q81826285|Q110370074
6000000047105368356	Asya daughter of murza	6000000019070001646	Hacı Devlet Giray Giray I	Q379718	Q11934722
6000000047131673001	Robert Henri Henri Henri-Robert	6000000047126985075	Jeanne Anne Reynaud	Q15971665	Q1606000
6000000047131801907	Suzanne Marie Henri-Robert	6000000047126985075	Jeanne Anne Reynaud	Q15971665	Q1606000
6000000047578307997	Jacques Félix	6000000006231768015	Élisabeth Rachel Félix	Q267985	Q116468874|Q116468876
6000000047578525833	Esther Thérèse Félix	6000000006231768015	Élisabeth Rachel Félix	Q267985	Q116468874|Q116468876
6000000047773610982	Mette van Soest	6000000008605903669	Rötger IV von Ketteler zu Assen	Q2217778	Q110538031
6000000047943638883	Marjory Gordon	317704238350001335	William Gordon 5th Laird of Gight	Q76312181	Q76312185
6000000047961046821	Emma Hussey	6000000013574840542	Eleanor St John	Q75278979	Q75278980|Q140321158
6000000048539962128	Tinatin Gurieli queen consort of Kakheti	6000000048540426821	Iesse Леванович Кахетинский	Q16850053	Q925104
6000000048562685952	Jan Krzyżanowski z Oleśnicy h. Dębno	6000000026185427504	ks. Zbigniew Oleśnicki h. Dębno	Q168135	Q11718567
6000000048733419880	Ursula von Khüenburg	6000000048734081854	Johann Friedrich von Khüenburg	Q110262325	Q110371239|Q110371248
6000000048734240821	Franz Wilhelm Freiherr von Khüenburg	6000000048734081854	Johann Friedrich von Khüenburg	Q110262325	Q110371239|Q110371248
6000000048734622821	Johanna von Khünburg	6000000048733274943	Johann Joseph von Khünburg	Q94877709	Q110371251
6000000048739135909	Private	6000000077643401081	Clemens von Reutter	Q75368816	Q75368809|Q75368812
6000000048739461832	Private	6000000077643401081	Clemens von Reutter	Q75368816	Q75368809|Q75368812
6000000048840958018	Friedrich Conrad Dietrich Adrian von Kleist	6000000010722960652	Friedrich* Emil Ferdinand Heinrich Graf Kleist von Nollendorf	Q213784	Q138495479|Q138495482
6000000048892414867	Gertrud Christina Hedercrantz	6000000022671009254	Johan Christoffer von Strokirch	Q123643481	Q6192681
6000000048892662833	Johan von Strokirch	6000000022671009254	Johan Christoffer von Strokirch	Q123643481	Q6192681
6000000049073359019	Auguste Saladin	6000000044019790899	Hermann Alexandre de Pourtalès Seigneur de Crénées	Q671411	Q94761049
6000000049073643824	Marguerite Marcet	6000000110304437917	Guy James James de Pourtalès	Q1557629	Q136126111
6000000049310352265	Lydeke	3616194	Klaus Lydekesson Djäkn	Q11871972	Q101247709
6000000049343150823	Hjalmar Emil Grafström	6000000181458901824	Anders Frithiof Wilhelm Grafström	Q5767097	Q98228556
6000000049344158833	Elsa Maria Grafström	6000000181458901824	Anders Frithiof Wilhelm Grafström	Q5767097	Q98228556
6000000049375440846	Helena Margaretha von Huyssen Klermondt	6000000012884411005	Helena Elisabeth Clermont	Q94778371	Q55848972
6000000049383714957	N.N.	6000000000424817758	Robert Livingston II, of Drumry and East Wemyss	Q112476366	Q130336700
6000000049534369012	Jakob Hannibal I. von Hohenems Conte di Gallarate	6000000054757519850	Kaspar von Hohenems	Q1735130	Q3805781|Q110367050
6000000049679034821	Jacobina Henriette Alexandrine de Cheusses	6000000007320786206	Gustaf Adolf Johansson Sparre af Söfdeborg	Q50976340	Q6185026|Q109835483
6000000049953892186	Sawako Konoe	6000000049953991156	Fumimaro Konoe	Q315594	Q115585926
6000000049953892895	Motoko Konoe	6000000049859492857	Hidemaro Konoe	Q1781834	Q115530961
6000000049954988028	Sada-hime Konoe	6000000049858912304	Atsumaro Konoe	Q923564	Q117466071
6000000049955240924	Yasuko Tokugawa	6000000049955060056	Iemasa Tokugawa	Q277171	Q672741|Q7004830
6000000049955346864	Iesato Tokugawa	6000000049955060056	Iemasa Tokugawa	Q277171	Q672741|Q7004830
6000000050030080949	Beatrix von Nassau	6000000002188563071	Walram von Laurenburg	Q316847	Q2176702
6000000050311108050	Antoinette Charlotte Wilhelmine Friederike Gräfin von Bothmer	6000000072603464821	FRIEDRICH Ludwig Karl Ernst Graf von Bothmer	Q1463608	Q94799437
6000000050311193943	Karl Heinrich Ernest Friedrich Graf von Bothmer	6000000072603464821	FRIEDRICH Ludwig Karl Ernst Graf von Bothmer	Q1463608	Q94799437
6000000050766719048	Ester Elisabet Margareta Fischer	6000000050767573920	Erling Gunnar Emil Fischer	Q965067	Q98177130
6000000050812248899	Heilika von Pettendorf-Lengenfeld	6000000001756108202	Otto I von Wittelsbach Herzog von Bayern	Q60563	Q69620
6000000051427829821	Margaretha von der Marck	6000000003827470831	Johann von Katzenelnbogen II.	Q31192665	Q76185912
6000000051445306095	Robert Ryeves	6000000051444758926	James Ryeves	Q130336111	Q130336112|Q130336113
6000000051445570915	Dorothy Ryves	6000000051444758926	James Ryeves	Q130336111	Q130336112|Q130336113
6000000051448208079	Friedrich Wilhelm Guillaume von Brandenburg-Schwedt Markgraf	6000000000307282489	Friederike Sophia Dorothea von Brandenburg-Schwedt Herzogin zu Württemberg.	Q255759	Q689201|Q62025
6000000051524540352	Anna von Leiningen	6000000015122188047	Jacob van Abcoude Lord of Gaasbeek	Q3127296	Q2600576|Q131492965
6000000051629149030	Dorothea Wilhelmina Argelander	6000000029827316931	Friedrich Wilhelm August Argelander	Q58685	Q94918958
