geni_id,token,implied_father_given_name,modal_count,confirmed_fathers_for_token,mother_geni_id,father_group
6000000005609202874,Jakobsdatter,Jakob,116,116,6000000006979618638,6000000006979618638:Jakob
6000000005609207180,Jakobsdatter,Jakob,116,116,6000000204146796829,6000000204146796829:Jakob
6000000005609207216,Rasmusdatter,Rasmus,404,404,6000000000511915970,6000000000511915970:Rasmus
6000000005609207518,Nilsson,Nils,424,424,6000000002386984483,6000000002386984483:Nils
6000000005609207983,Samuelsdatter,Samuel,74,74,6000000013999753547,6000000013999753547:Samuel
6000000005609211750,Ivarsdatter,Ivar,77,77,,own
6000000005609211782,Torsteinson,Torstein,49,49,6000000008934472977,6000000008934472977:Torstein
6000000005609215164,Olsdatter,Ole,814,1256,,own
6000000005609215456,Karlsdatter,Karl,43,43,,own
6000000005609223166,Olsdatter,Ole,814,1256,,own
6000000005609223489,Sakariasson,Sakarias,1,1,6000000009569026539,6000000009569026539:Sakarias
6000000005609226239,Eivindsdatter,Eivind,63,63,865205,865205:Eivind
6000000005609226369,Tjerandsson,Tjerand,4,4,6000000005607187125,own
6000000005609226595,Nilsdatter,Nils,311,311,,own
6000000005609226885,Olsen,Ole,936,1210,6000000007575107265,6000000007575107265:Ole
6000000005609226894,Svensdatter,Sven,106,106,6000000014704856694,own
6000000005609232937,Pedersdatter,Peder,688,688,,own
6000000005609232966,Knutson,Knut,156,156,,own
6000000005609232975,Torgersdatter,Torger,89,89,,own
6000000005609236130,Tormodsdatter,Tormod,30,30,,own
6000000005609236815,Larsson,Lars,637,637,6000000006776171129,6000000006776171129:Lars
6000000005609236824,Larsdatter,Lars,620,620,6000000005609406963,6000000005609406963:Lars
6000000005609239590,Torgersdatter,Torger,89,89,,own
6000000005609256028,Ingebretson,Ingebret,56,56,,own
6000000005609256118,Torjusson,Torjus,28,28,,own
6000000005609256219,Jensdatter,Jens,392,392,6000000005609256287,own
6000000005609256498,Toresen,Tore,54,54,6000000007269730771,6000000007269730771:Tore
6000000005609265507,Torjusson,Torjus,28,28,,own
6000000005609265827,Eriksdatter,Erik,339,339,6000000003492007758,own
6000000005609271051,Johannesson,Johannes,180,180,6000000008860431939,6000000008860431939:Johannes
6000000005609271267,Johannesdatter,Johannes,276,276,6000000008860431939,6000000008860431939:Johannes
6000000005609271370,Ingebretson,Ingebret,56,56,6000000005609271411,6000000005609271411:Ingebret
6000000005609271390,Andersdatter,Anders,577,577,6000000010686486584,6000000010686486584:Anders
6000000005609271411,Olsdatter,Ole,814,1256,6000000007575107265,6000000007575107265:Ole
6000000005609276000,Olson,Ola,311,428,6000000005609226239,6000000005609226239:Ola
6000000005609278237,Hansdatter,Hans,618,618,6000000005609278274,own
6000000005609278274,Pedersdatter,Peder,688,688,6000000005609278430,own
6000000005609278477,Johannesson,Johannes,180,180,6000000005609207529,6000000005609207529:Johannes
6000000005609278755,Mortensdatter,Morten,18,18,6000000005609347448,6000000005609347448:Morten
6000000005609278827,Eriksdatter,Erik,339,339,6000000005609338687,6000000005609338687:Erik
6000000005609278982,Olson,Ola,311,428,,own
6000000005609287370,Kristoffersdatter,Kristoffer,75,75,6000000116644886844,6000000116644886844:Kristoffer
6000000005609304557,Jonson,Jon,208,208,6000000005606986882,6000000005606986882:Jon
6000000005609333057,Askildsdatter,Askild,3,3,,own
6000000005609338004,Mortensen,Morten,33,33,,own
6000000005609338643,Eriksen,Erik,279,279,6000000005609338687,6000000005609338687:Erik
6000000005609338687,Lauritsdatter,Laurits,39,39,6000000005609338721,6000000005609338721:Laurits
6000000005609347173,Ånensdatter,Ånen,17,17,,own
6000000005609361310,Larsson,Lars,637,637,,own
6000000005609374216,Tollefsdatter,Tollef,49,49,,own
6000000005609374285,Ådneson,Ådne,15,15,,own
6000000005609379012,Jonson,Jon,208,208,6000000005607651256,6000000005607651256:Jon
6000000005609384108,Olsdatter,Ole,814,1256,6000000001169163728,6000000001169163728:Ole
6000000005609384206,Hansdatter,Hans,618,618,,own
6000000005609384291,Jonson,Jon,208,208,6000000005607651256,6000000005607651256:Jon
6000000005609398414,Larsdatter,Lars,620,620,,own
6000000005609403325,Olson,Ola,311,428,,own
6000000005609403782,Abrahamson,Abraham,10,10,6000000005609403810,6000000005609403810:Abraham
6000000005609403829,Toreson,Tore,112,112,6000000005609403899,own
6000000005609403899,Einarsdatter,Einar,33,33,6000000005609403917,6000000005609403917:Einar
6000000005609406374,Einarson,Einar,16,16,6000000005609403917,6000000005609403917:Einar
6000000005609425081,Knudson,Knud,20,20,6000000002301545859,own
6000000005609425379,Tormodsen,Tormod,15,16,,own
6000000005609425396,Toresdatter,Tore,163,163,,own
6000000005609428007,Olsen,Ole,936,1210,,own
6000000005609428016,Samsonsdatter,Samson,22,22,,own
6000000005609428154,Olsdatter,Ole,814,1256,6000000005609428325,6000000005609428325:Ole
6000000005609441388,Jensdatter,Jens,392,392,6000000002491685211,6000000002491685211:Jens
6000000005609443642,Tormodson,Tormod,20,20,,own
6000000005609447188,Larsdatter,Lars,620,620,,own
6000000005609447343,Ellingsen,Elling,56,56,6000000005609447468,6000000005609447468:Elling
6000000005609451186,Johannesson,Johannes,180,180,6000000006771426947,6000000006771426947:Johannes
6000000005609451402,Torgersdatter,Torger,89,89,6000000012833950970,own
6000000005609451582,Olson,Ola,311,428,6000000003492057365,6000000003492057365:Ola
6000000005609458252,Knudsdatter,Knud,75,75,6000000005609458362,own
6000000005609458371,Tjerandson,Tjerand,5,5,6000000001169146369,6000000001169146369:Tjerand
6000000005609466610,Olsdatter,Ole,814,1256,6000000005609466629,6000000005609466629:Ole
6000000005609466629,Jonsdatter,Jon,363,370,6000000003491940871,6000000003491940871:Jon
6000000005609473083,Hansdatter,Hans,618,618,6000000005609473110,6000000005609473110:Hans
6000000005609477242,Pederson,Peder,221,221,6000000003381327914,6000000003381327914:Peder
6000000005609488722,Gabrielson,Gabriel,57,57,6000000005609403669,6000000005609403669:Gabriel
6000000005609488729,Gabrielsdatter,Gabriel,76,76,6000000005609403669,6000000005609403669:Gabriel
6000000005609488736,Gabrielson,Gabriel,57,57,6000000005609403669,6000000005609403669:Gabriel
6000000005609488743,Gabrielson,Gabriel,57,57,6000000005609403669,6000000005609403669:Gabriel
6000000005609488754,Gabrielsdatter,Gabriel,76,76,6000000005609403669,6000000005609403669:Gabriel
6000000005609488764,Gabrielsdatter,Gabriel,76,76,6000000005609403669,6000000005609403669:Gabriel
6000000005609488904,Rasmusson,Rasmus,292,292,6000000001465194502,6000000001465194502:Rasmus
6000000005609495261,Rasmusdatter,Rasmus,404,404,,own
6000000005609505927,Pedersen,Peder,633,633,6000000012734562056,6000000012734562056:Peder
6000000005609508003,Svenson,Sven,71,71,6000000005607123569,6000000005607123569:Sven
6000000005609508109,Pedersdatter,Peder,688,688,6000000009243855508,6000000009243855508:Peder
6000000005609508239,Omundsdatter,Omund,14,14,6000000005609508259,6000000005609508259:Omund
6000000005609508359,Pedersdatter,Peder,688,688,6000000012734562056,6000000012734562056:Peder
6000000005609513001,Gunnarson,Gunnar,109,109,,own
6000000005609518037,Jonsdatter,Jon,363,370,6000000013716687119,6000000013716687119:Jon
6000000005609518055,Svenson,Sven,71,71,6000000014190598185,6000000014190598185:Sven
6000000005609518430,Erikson,Erik,104,104,,own
6000000005609518974,Larsdatter,Lars,620,620,6000000006776171129,6000000006776171129:Lars
6000000005609522582,Larsdatter,Lars,620,620,,own
6000000005609529410,Monssen,Mons,5,5,6000000005609529448,own
6000000005609529428,Hansdatter,Hans,618,618,5696753303520077867,5696753303520077867:Hans
6000000005609529706,Reierson,Reier,2,2,6000000000751935162,6000000000751935162:Reier
6000000005609534277,Hansdatter,Hans,618,618,,own
6000000005609534338,Toreson,Tore,112,112,6000000003039769968,6000000003039769968:Tore
6000000005609534542,Larsson,Lars,637,637,,own
6000000005609534550,Rasmusdatter,Rasmus,404,404,,own
6000000005609534649,Olsdatter,Ole,814,1256,,own
6000000005609534659,Reiersen,Reier,2,2,,own
6000000005609534669,Kristoffersdatter,Kristoffer,75,75,,own
6000000005609539698,Olsdatter,Ole,814,1256,,own
6000000005609547881,Pedersen,Peder,633,633,,own
6000000005609547892,Nilsdatter,Nils,311,311,,own
6000000005609547902,Larsson,Lars,637,637,,own
6000000005609547982,Johannesdatter,Johannes,276,276,,own
6000000005609552279,Olson,Ola,311,428,6000000005609552854,own
6000000005609552689,Larsdatter,Lars,620,620,6000000005609406963,6000000005609406963:Lars
6000000005609557014,Einarsdatter,Einar,33,33,6000000005609403917,6000000005609403917:Einar
6000000005609557781,Kristenson,Kristen,18,18,,own
6000000005609557812,Olsdatter,Ole,814,1256,,own
6000000005609566206,Larsdatter,Lars,620,620,6000000005609566460,own
6000000005609566314,Jonsen,Jon,206,208,,own
6000000005609566354,Jonson,Jon,208,208,,own
6000000005609566439,Toresdatter,Tore,163,163,6000000007269730771,6000000007269730771:Tore
6000000005609566460,Isaksdatter,Isak,31,31,6000000005609566480,6000000005609566480:Isak
6000000005609566527,Endresdatter,Endre,35,35,6000000005609566518,own
6000000005609571149,Rasmusson,Rasmus,292,292,,own
6000000005609571793,Olsdatter,Ole,814,1256,6000000005609571812,6000000005609571812:Ole
6000000005609571839,Toresdotter,Tore,6,6,,own
6000000005609571866,Isakson,Isak,15,15,,own
6000000005609575237,Omundsdatter,Omund,14,14,6000000005609575257,6000000005609575257:Omund
6000000005609575257,Svensdatter,Sven,106,106,6000000005609575275,own
6000000005609575275,Rasmusdotter,Rasmus,22,22,6000000008742716741,6000000008742716741:Rasmus
6000000005609581291,Svensen,Sven,70,70,6000000005607123569,6000000005607123569:Sven
6000000005609581300,Rasmusdatter,Rasmus,404,404,6000000003491944769,6000000003491944769:Rasmus
6000000005609581309,Olsen,Ole,936,1210,,own
6000000005609581318,Rasmusdatter,Rasmus,404,404,,own
6000000005609581449,Toreson,Tore,112,112,,own
6000000005609581460,Larsdatter,Lars,620,620,,own
6000000005622841334,Jonasdatter,Jonas,50,50,,own
6000000005625797275,Karlsson,Karl,120,121,,own
6000000005652033016,Andersdotter,Anders,440,440,,own
6000000005655900001,Knutsdotter,Knut,63,63,,own
6000000005656274004,Haraldsson,Harald,31,31,,own
6000000005675473877,Andersdatter,Anders,577,577,,own
6000000005677143001,Johansen,Johan,120,121,,own
6000000005684618001,Kristiernsson,Kristiern,1,1,,own
6000000005684618183,Ellingsen,Elling,56,56,,own
6000000005721540033,Jansson,Jan,23,23,,own
6000000005734943001,Torbjørnsdotter,Torbjørn,14,14,,own
6000000005735160001,Olavsson,Olav,24,24,,own
6000000005737141564,Mathiassen,Mathias,2,2,,own
6000000005738203499,Olsdatter,Ole,814,1256,,own
6000000005744912151,Haldorsdotter,Haldor,2,2,,own
6000000005744912158,Olsen,Ole,936,1210,,own
6000000005744912294,Knutsdotter,Knut,63,63,6000000005744912265,6000000005744912265:Knut
6000000005744994520,Nilsson,Nils,424,424,,own
6000000005745059647,Axelson,Axel,4,4,6000000007635997491,own
6000000005745059734,Eiriksdatter,Eirik,11,11,6000000003875680016,6000000003875680016:Eirik
6000000005745059786,Knutson,Knut,156,156,6000000007635630566,6000000007635630566:Knut
6000000005745059824,Knutsdotter,Knut,63,63,6000000007635630566,6000000007635630566:Knut
6000000005745083074,Nilsdatter,Nils,311,311,6000000002162437017,6000000002162437017:Nils
6000000005745083097,Nilsson,Nils,424,424,6000000002162437017,6000000002162437017:Nils
6000000005745083104,Nilsson,Nils,424,424,6000000002162437017,6000000002162437017:Nils
6000000005745083111,Nilsdatter,Nils,311,311,6000000002162437017,6000000002162437017:Nils
6000000005745181003,Sjursdatter,Sjur,58,58,,own
6000000005745191245,Torsteinsdatter,Torstein,24,24,,own
6000000005745191301,Eiriksson,Eirik,10,10,6000000003875680016,6000000003875680016:Eirik
6000000005745191318,Eiriksdatter,Eirik,11,11,6000000003875680016,6000000003875680016:Eirik
6000000005745191328,Eirikson,Eirik,12,12,6000000003875680016,6000000003875680016:Eirik
6000000005745191750,Person,Per,84,84,,own
6000000005746860921,Samuelsdotter,Samuel,24,24,,own
6000000005747107741,Zachrisson,Zachris,2,2,,own
6000000005757641815,Josefsson,Josef,1,1,,own
6000000005757994902,Simonsdatter,Simon,20,20,,own
6000000005760615192,Torkelson,Torkel,46,48,6000000005606983201,6000000005606983201:Torkel
6000000005760677083,Andersdatter,Anders,577,577,6000000003095013835,6000000003095013835:Anders
6000000005762820653,Johansdotter,Johan,258,258,,own
6000000005770149261,Mattsdotter,Matts,15,15,,own
6000000005770674085,Jakobsen,Jakob,85,85,6000000005770674064,own
6000000005770694032,Korneliussen,Kornelius,4,4,6000000005770715999,6000000005770715999:Kornelius
6000000005770694413,Andreasdotter,Andreas,13,13,6000000000780946027,6000000000780946027:Andreas
6000000005770694479,Andreassen,Andreas,64,64,6000000000780946027,6000000000780946027:Andreas
6000000005770694630,Kristensen,Kristen,48,48,6000000005770721354,own
6000000005770715813,Sakariasson,Sakarias,1,1,6000000017098309177,6000000017098309177:Sakarias
6000000005770715817,Sakariasson,Sakarias,1,1,6000000017098309177,6000000017098309177:Sakarias
6000000005770721130,Korneliusson,Kornelius,4,4,6000000005770715999,6000000005770715999:Kornelius
6000000005770721138,Korneliusson,Kornelius,4,4,6000000005770715999,6000000005770715999:Kornelius
6000000005770721162,Børresen,Børre,1,1,6000000005770721170,own
6000000005770721170,Karlsdotter,Karl,52,52,6000000007510343816,6000000007510343816:Karl
6000000005770721285,Christiansen,Christian,62,62,6000000037451956059,6000000037451956059:Christian
6000000005770721354,Karlsdotter,Karl,52,52,6000000007510343816,6000000007510343816:Karl
6000000005770730633,Kristensdotter,Kristen,4,4,6000000007574318203,6000000007574318203:Kristen
6000000005770730669,Larsson,Lars,637,637,6000000005770715992,own
6000000005770730711,Isaksson,Isak,14,14,6000000005609566480,6000000005609566480:Isak
6000000005770751176,Gundersen,Gunder,44,44,,own
6000000005770760176,Halvardsdatter,Halvard,48,48,,own
6000000005770767055,Rasmusdotter,Rasmus,22,22,6000000011477023003,6000000011477023003:Rasmus
6000000005770781904,Johannesdotter,Johannes,33,33,6000000076961312821,6000000076961312821:Johannes
6000000005770801490,Bjørnsdotter,Bjørn,9,9,,own
6000000005770801653,Pettersen,Petter,6,6,,own
6000000005770813133,Kristensdatter,Kristen,89,89,6000000005770813128,own
6000000005770813181,Rasmusson,Rasmus,292,292,6000000003491944769,6000000003491944769:Rasmus
6000000005770818388,Monsson,Mons,53,53,6000000021213564922,own
6000000005770818697,Ingebretsson,Ingebret,1,1,6000000088420306878,6000000088420306878:Ingebret
6000000005770825852,Gunnleivsdatter,Gunnleiv,1,1,,own
6000000005777894001,Erichsen,Erich,6,6,,own
6000000005779578648,Knutsson,Knut,86,86,,own
6000000005787861748,Erichsen,Erich,6,6,6000000020519282823,own
6000000005789990078,Eriksdotter,Erik,191,192,,own
6000000005790017172,Persson,Per,154,154,,own
6000000005795647662,Pedersen,Peder,633,633,6000000002772313697,6000000002772313697:Peder
6000000005795647672,Pedersdotter,Peder,68,68,6000000002772313697,6000000002772313697:Peder
6000000005795647677,Pedersdotter,Peder,68,68,6000000002772313697,6000000002772313697:Peder
6000000005795647682,Pedersdotter,Peder,68,68,6000000002772313697,6000000002772313697:Peder
6000000005795660191,Torkelsdatter,Torkel,73,74,6000000003491933732,6000000003491933732:Torkel
6000000005795685468,Ellingsdotter,Elling,4,4,5379325226890063929,5379325226890063929:Elling
6000000005795698349,Andreasson,Andreas,83,83,,own
6000000005904101006,Engelsdatter,Engel,4,4,6000000002893876441,6000000002893876441:Engel
6000000005907236014,Mikkelsdatter,Mikkel,70,70,,own
6000000005907861392,Olsen,Ole,936,1210,6000000005606976064,own
6000000005908385256,Steinsdatter,Stein,3,3,6000000005908097640,own
6000000005920363875,Andersdatter,Anders,577,577,,own
6000000005920363910,Olufsdatter,Oluf,68,69,,own
6000000005920374215,Andersdatter,Anders,577,577,,own
6000000005920632581,Olson,Ola,311,428,,own
6000000005920642258,Olson,Ola,311,428,6000000004871694016,6000000004871694016:Ola
6000000005930704601,Aslaksen,Aslak,36,36,,own
6000000005930839447,Gunnarson,Gunnar,109,109,6000000005931087617,6000000005931087617:Gunnar
6000000005931147613,Ximénez,Ximeno,1,1,6000000014814915999,own
6000000005932784775,Claesson,Claes,19,19,,own
6000000005932972569,Magnusdotter,Magnus,14,14,,own
6000000005933272475,Olufsen,Oluf,70,73,,own
6000000005933798036,Rasmusdatter,Rasmus,404,404,,own
6000000005954141340,Olson,Ola,311,428,,own
6000000005961930053,Olsdatter,Ole,814,1256,6000000006113381154,6000000006113381154:Ole
6000000005967355323,Pedersdatter,Peder,688,688,,own
6000000005967528001,Hansdotter,Hans,95,95,,own
6000000005970359300,Andersdatter,Anders,577,577,6000000004868035239,6000000004868035239:Anders
6000000005972527002,Andersdatter,Anders,577,577,6000000004868035239,6000000004868035239:Anders
6000000006007552003,Henriksson,Henrik,41,41,,own
6000000006087782713,Lagesdatter,Lage,10,10,,own
6000000006099682751,Willumsen,Willum,6,6,6000000001719509329,6000000001719509329:Willum
6000000006110850999,Olsen,Ole,936,1210,6000000006111441067,own
6000000006111504791,Gitleson,Gitle,18,18,6000000002386788377,own
6000000006111621750,Tjøstelsen,Tjøstel,8,8,6000000002945762130,own
6000000006119810247,Mattsson,Matts,29,30,,own
6000000006127097713,Åkesson,Åke,21,21,,own
6000000006127206341,Gustavsson,Gustav,2,2,,own
6000000006127206573,Eriksdotter,Erik,191,192,,own
6000000006127214489,Axelsson,Axel,38,38,,own
6000000006127255915,Gabrielsson,Gabriel,22,22,,own
6000000006127284611,Axelsson,Axel,38,38,6000000006127159905,6000000006127159905:Axel
