anchors	qid	geni_id	wikidata_label	geni_name	evidence
0	Q75875393	6000000027492882091	Margaret von Mecklenburg-Schwerin	Margarete Princess Of Mecklenburg Herzogin von Münsterberg-Oels	no parent anchor; nothing contradicts - father: their Q567163 carries no Geni id | mother: their Q102322 carries no Geni id
0	Q75875908	6000000006444635738	Isobel St. Barbe	Isabel St. Barbe	no parent anchor; nothing contradicts - father: none in our tree | mother: none in our tree
0	Q75875979	6000000001701035908	Sir Thomas Haya of Lochorwart	Thomas Hay of Locherworth	no parent anchor; nothing contradicts - father: none in our tree | mother: none in our tree
0	Q75879935	6000000011450649368	Hugh Meyer Sassoon	Private	no parent anchor; nothing contradicts - father: none in our tree | mother: none in our tree
0	Q75879936	6000000046631331005	Marion Julia Schiff	Marion Julia Schiff	no parent anchor; nothing contradicts - father: none on the item | mother: none on the item
0	Q75880772	6000000039788557870	Patrick Moran	Juan Francisco Agustín Morán y Fuenzalida	no parent anchor; nothing contradicts - father: none in our tree | mother: their Q75880687 carries no Geni id
0	Q75887074	6000000015091639888	Jeanne de Pierrepont, dame de Blazan	Jeanne de Pierrepont	no parent anchor; nothing contradicts - father: their Q1696441 carries no Geni id | mother: their Q102817561 carries no Geni id
0	Q75889756	383205592810012430	Roger de Ghistelles, Seigneur de Dudzeele et de Straten	Roger van Gistel Heer van Straete	no parent anchor; nothing contradicts - father: their Q75887486 carries no Geni id | mother: their Q75900745 carries no Geni id
0	Q75892553	6000000003484264362	Marguerite de Dudzeele	Elisabeth [Margareta] van Dudzele Vrouw van Dudzele	no parent anchor; nothing contradicts - father: none in our tree | mother: none in our tree
0	Q75902840	6000000003772347425	Sir James Sandilands, 7th of Calder	James Sandilands of Calder	no parent anchor; nothing contradicts - father: their Q75628745 carries no Geni id | mother: their Q75628743 carries no Geni id
0	Q75903526	6000000002188579271	Marguerite d'Harcourt	Marguerite de Harcourt dame de Longueville et Plaines	no parent anchor; nothing contradicts - father: none in our tree | mother: none in our tree
0	Q75908776	6000000006769280276	Katherine Peverell	Katherine Peverell	no parent anchor; nothing contradicts - father: none in our tree | mother: none in our tree
0	Q75912196	6000000015610740065	Arend van Wassenaer	Arent V van Wassenaer van Duivenvoorde Heer van Duivenvoorde	no parent anchor; nothing contradicts - father: their Q76235308 carries no Geni id | mother: their Q76238682 carries no Geni id
0	Q75915896	6000000003122417727	Pierre Bermond VII d'Anduse,	Pierre-Bermond d'Anduze VII	no parent anchor; nothing contradicts - father: their Q55873176 carries no Geni id | mother: their Q685306 carries no Geni id
0	Q75918094	6000000003827681881	Lucy de Brus	Lucia de Brus of Skelton	no parent anchor; nothing contradicts - father: their Q75418558 carries no Geni id | mother: their Q75431908 carries no Geni id
0	Q75920367	6000000002116140505	Anne Forbes	Anne Mariota Forbes	no parent anchor; nothing contradicts - father: their Q75935891 carries no Geni id | mother: their Q75935892 carries no Geni id
0	Q75923614	6000000009498849935	Gerard de Furnivalle	Gerard de Furnival III	no parent anchor; nothing contradicts - father: none in our tree | mother: none in our tree
0	Q75923797	6000000002908682285	Henry de Montfort	Hugues (IV) van Gent seigneur de Montfort-sur-Risle	no parent anchor; nothing contradicts - father: their Q75924054 carries no Geni id | mother: their Q122699277 carries no Geni id
0	Q75928108	6000000000796835599	Mary Davenport	Mary Davenport	no parent anchor; nothing contradicts - father: their Q75928109 carries no Geni id | mother: none in our tree
0	Q75928484	6000000003146970550	Christine de Plessis	Christiane du Plessis Baroness Segrave	no parent anchor; nothing contradicts - father: their Q76278513 carries no Geni id | mother: none on the item
0	Q75930593	6000000003615868971	Rohese (?)	Rohese Rose FitzWalter 2nd wife of Robert FitzWalter	no parent anchor; nothing contradicts - father: none in our tree | mother: none in our tree
0	Q75930658	6000000006231569249	John FitzWalter, 3rd Lord FitzWalter	John FitzWalter	no parent anchor; nothing contradicts - father: their Q26759574 carries no Geni id | mother: their Q75930657 carries no Geni id
0	Q75931862	6000000003349982019	Sigrid Lakman	Sigrid Ulfhild Björnsdotter Bjälboätten	no parent anchor; nothing contradicts - father: none on the item | mother: none on the item
0	Q75931872	6000000000796840269	Alice de Belmeis	Adelicia de Belmeis Lady Ashby la Zouche	no parent anchor; nothing contradicts - father: their Q75301629 carries no Geni id | mother: their Q56526057 carries no Geni id
0	Q75933159	6000000013624340530	Euphemia (?)	Eufemia	no parent anchor; nothing contradicts - father: none on the item | mother: none on the item
0	Q75933737	6000000002188040083	Walter Innes, 1st of Invermarkie	Walter Innes of Innermarkie	no parent anchor; nothing contradicts - father: none in our tree | mother: none in our tree
0	Q75935915	6000000023501643394	William Forbes of Daach	William Forbes of Daatch & Newe	no parent anchor; nothing contradicts - father: their Q75935887 carries no Geni id | mother: none on the item
0	Q75935921	6000000023512944582	Jean Lumsden	Jean Lumsden	no parent anchor; nothing contradicts - father: none in our tree | mother: none in our tree
0	Q75935924	6000000023512811625	Margaret Gordon	Margaret 'of Botarie' Gordon	no parent anchor; nothing contradicts - father: their Q75935923 carries no Geni id | mother: none on the item
0	Q75935928	6000000020020482927	Isobel Burnett	Isabel Burnet	no parent anchor; nothing contradicts - father: none in our tree | mother: none in our tree
0	Q75939749	6000000006444211952	Gwenllian Berkrolls	Gwenllian de Berkerolles	no parent anchor; nothing contradicts - father: their Q76237200 carries no Geni id | mother: their Q116812190 carries no Geni id
0	Q75939753	6000000000796897540	Eleanor Stradling	Eleanor Strongbow	no parent anchor; nothing contradicts - father: none in our tree | mother: none in our tree
0	Q75950559	6000000000276154744	Constance Goring	Constance Goring	no parent anchor; nothing contradicts - father: their Q75534734 carries no Geni id | mother: their Q75534737 carries no Geni id
0	Q75951923	6000000021850614224	Mara Henrietta Suenson	Marie Henriette Suenson	no parent anchor; nothing contradicts - father: their Q75951922 carries no Geni id | mother: none on the item
0	Q75956066	6000000003827496356	Anna of Helfenstein-Blaubeuren	Anna von Helfenstein-Blaubeuren	no parent anchor; nothing contradicts - father: their Q61138389 carries no Geni id | mother: their Q110537996 carries no Geni id
0	Q75960703	6000000003086734913	Elizabeth de Multon	Elizabeth de Multon	no parent anchor; nothing contradicts - father: their Q75960701 carries no Geni id | mother: none on the item
0	Q75960705	6000000003051159795	Joan de Bermingham	Joan de Birmingham	no parent anchor; nothing contradicts - father: their Q75960704 carries no Geni id | mother: none on the item
0	Q75964663	6000000006444214664	Elizabeth Cunningham	Elizabeth Cunningham of Belton	no parent anchor; nothing contradicts - father: their Q75965067 carries no Geni id | mother: none on the item
0	Q75969261	6000000003649784730	Maud Bromwich	Elizabeth (Maud) Bromwich	no parent anchor; nothing contradicts - father: their Q75969260 carries no Geni id | mother: none on the item
0	Q75976056	6000000008007635686	Magdalena of Werdenberg-Trochtelfingen	Magdalena van Werdenburg	no parent anchor; nothing contradicts - father: their Q28839696 carries no Geni id | mother: their Q1665189 carries no Geni id
0	Q75981398	6000000009636621970	Frederick Huth Jackson	Frederick Huth Jackson	no parent anchor; nothing contradicts - father: none in our tree | mother: none in our tree
0	Q75982876	6000000004202052551	Christian Forbes	Christian Forbes	no parent anchor; nothing contradicts - father: none in our tree | mother: none in our tree
0	Q75984677	6000000006444402258	Philip Egerton	Philip Egerton Esq	no parent anchor; nothing contradicts - father: their Q75985316 carries no Geni id | mother: their Q75985317 carries no Geni id
0	Q75984719	6000000010945768832	Isabella Venables	Isabella Venables	no parent anchor; nothing contradicts - father: their Q75984722 carries no Geni id | mother: their Q116159783 carries no Geni id
0	Q75984722	6000000013345175491	Thomas Venables	Thomas Venables Baron Kinderton	no parent anchor; nothing contradicts - father: their Q24238944 carries no Geni id | mother: their Q110622937 carries no Geni id
0	Q75987572	6000000000234233490	Isabel Mackintosh	Isobell Macintosh	no parent anchor; nothing contradicts - father: none in our tree | mother: none in our tree
0	Q75987573	6000000000233957945	William Macpherson, 3rd of Nuide	William Macpherson of Nuide	no parent anchor; nothing contradicts - father: their Q76066724 carries no Geni id | mother: their Q76066729 carries no Geni id
0	Q75990814	6000000005964003205	unknown de Lucy	Adrian de Lucy	no parent anchor; nothing contradicts - father: none on the item | mother: none on the item
0	Q76003496	6000000011263231463	Sarah Wakefield Cropper	Sarah Wakefield Cropper	no parent anchor; nothing contradicts - father: none in our tree | mother: none in our tree
0	Q76012192	6000000003615441509	William Crichton, 3rd Lord Crichton	William Crichton	no parent anchor; nothing contradicts - father: their Q75661062 carries no Geni id | mother: their Q75902169 carries no Geni id
0	Q76013932	6000000055759636821	卢氏		no parent anchor; nothing contradicts - father: their Q15935581 carries no Geni id | mother: none in our tree
0	Q76018180	6000000135097568898	Georg Schultheiss	Johannes Schultheiss	no parent anchor; nothing contradicts - father: none in our tree | mother: none in our tree
0	Q76018198	6000000017065226819	Princess Carlotta Amalia Barberini-Colonna	Amalia Charlotte Barberini Colonna	no parent anchor; nothing contradicts - father: their Q76018199 carries no Geni id | mother: their Q76018200 carries no Geni id
0	Q76021249	6000000004078776501	Patrick Guthrie	Patrick Guthrie	no parent anchor; nothing contradicts - father: their Q76150498 carries no Geni id | mother: their Q76112727 carries no Geni id
0	Q76021250	6000000004078920346	Margaret Raitt	Margaret Raitt	no parent anchor; nothing contradicts - father: none in our tree | mother: none in our tree
0	Q76021504	6000000003392287548	Anne Browne	Anne Browne	no parent anchor; nothing contradicts - father: none in our tree | mother: none in our tree
0	Q76024577	6000000006598973944	unknown Gonning	John Gunige Jr.	no parent anchor; nothing contradicts - father: none in our tree | mother: none in our tree
0	Q76027212	6000000007605940821	John St. Aubyn	John St. Aubyn	no parent anchor; nothing contradicts - father: none in our tree | mother: none in our tree
0	Q76027225	6000000007605314010	Blanch Whittington	Blanche Whittington	no parent anchor; nothing contradicts - father: their Q76027226 carries no Geni id | mother: none on the item
0	Q76030003	6000000007618623898	Thorolf Sundt	Thorolf Sundt	no parent anchor; nothing contradicts - father: none on the item | mother: none on the item
0	Q76036205	6000000184485873847	Margaret Innes	Margaret Innes	no parent anchor; nothing contradicts - father: none in our tree | mother: none in our tree
0	Q76038	6000000003827467183	John Reinhard I, Count of Hanau-Lichtenberg	Johann Reinhard I. von Hanau-Lichtenberg Graf Herr zu Lichtenberg, Ochsenstein, Babenhausen, Licthenau, L	no parent anchor; nothing contradicts - father: their Q78420 carries no Geni id | mother: their Q104187 carries no Geni id
0	Q76041878	6000000037064536892	Aleida van Gelre	Yolande 1st wife of Dietrich	no parent anchor; nothing contradicts - father: none in our tree | mother: none in our tree
0	Q76043688	6000000081786734142	Cangrande II della Scala	Antonio della Scala ultimo signore di Verona	no parent anchor; nothing contradicts - father: none on the item | mother: none on the item
0	Q76044426	6000000021597090313	Sir Alexander Bruce, 1st of Earlshall	Alexander Bruce of Birgham and Earlshall of Earlshall	no parent anchor; nothing contradicts - father: none in our tree | mother: none in our tree
0	Q76046627	6000000002576833652	Thomas Leveson	Thomas Leveson	no parent anchor; nothing contradicts - father: their Q76366702 carries no Geni id | mother: their Q76366703 carries no Geni id
0	Q76049682	6000000007158694113	Sir Thomas de Lucy	Thomas de Lucy Knight	no parent anchor; nothing contradicts - father: their Q75795945 carries no Geni id | mother: their Q75795947 carries no Geni id
0	Q76052618	6000000003615788611	Ankaret Burgh	Ankeret Burgh	no parent anchor; nothing contradicts - father: none in our tree | mother: none in our tree
