id,type,qid,geni_id,requires,cited
create_individual:6000000002073518878,create_individual,,6000000002073518878,Q131630806,yes
create_individual:6000000002073530295,create_individual,,6000000002073530295,Q7788067,yes
create_individual:6000000002073530325,create_individual,,6000000002073530325,Q7788067,yes
create_individual:6000000002084448513,create_individual,,6000000002084448513,Q438469,yes
create_individual:6000000002090135531,create_individual,,6000000002090135531,Q1177456 Q6787527,yes
create_individual:6000000002106002973,create_individual,,6000000002106002973,Q206774,yes
create_individual:6000000002106057789,create_individual,,6000000002106057789,Q76275678 Q76275679,yes
create_individual:6000000002106137487,create_individual,,6000000002106137487,Q96983640,yes
create_individual:6000000002106146504,create_individual,,6000000002106146504,Q191707,yes
create_individual:6000000002106159379,create_individual,,6000000002106159379,Q123625597,yes
create_individual:6000000002106160648,create_individual,,6000000002106160648,Q231827 Q43974,yes
create_individual:6000000002106206712,create_individual,,6000000002106206712,Q104473749 Q75775660 Q75776393 Q75776405,yes
create_individual:6000000002106208023,create_individual,,6000000002106208023,Q191707,yes
create_individual:6000000002106225312,create_individual,,6000000002106225312,Q76275678 Q76275679,yes
create_individual:6000000002106225905,create_individual,,6000000002106225905,Q316768,yes
create_individual:6000000002106239063,create_individual,,6000000002106239063,Q109223,yes
create_individual:6000000002106275821,create_individual,,6000000002106275821,Q14643112 Q203792 Q2874964 Q2929984 Q367001 Q640793,yes
create_individual:6000000002106399061,create_individual,,6000000002106399061,Q3846893 Q956563,yes
create_individual:6000000002106466335,create_individual,,6000000002106466335,Q96983640,yes
create_individual:6000000002114073346,create_individual,,6000000002114073346,Q5363796 Q61835588 Q75260799,yes
create_individual:6000000002115077777,create_individual,,6000000002115077777,Q110304351 Q111988852,yes
create_individual:6000000002115131629,create_individual,,6000000002115131629,Q50228386,yes
create_individual:6000000002115179146,create_individual,,6000000002115179146,Q103782689 Q50228386,yes
create_individual:6000000002115252355,create_individual,,6000000002115252355,Q104992346 Q111988852 Q111988853 Q129024060 Q129025052 Q129055270 Q1992398,yes
create_individual:6000000002115464562,create_individual,,6000000002115464562,Q110303291,yes
create_individual:6000000002115694422,create_individual,,6000000002115694422,Q24206006,yes
create_individual:6000000002115782687,create_individual,,6000000002115782687,Q5780803,yes
create_individual:6000000002116232172,create_individual,,6000000002116232172,Q1184760,yes
create_individual:6000000002116232186,create_individual,,6000000002116232186,Q1184760,yes
create_individual:6000000002116948196,create_individual,,6000000002116948196,Q6161022,yes
create_individual:6000000002119029860,create_individual,,6000000002119029860,Q1292998 Q211396,yes
create_individual:6000000002123040119,create_individual,,6000000002123040119,Q131195,yes
create_individual:6000000002125497959,create_individual,,6000000002125497959,Q261934,yes
create_individual:6000000002134174332,create_individual,,6000000002134174332,Q101384,yes
create_individual:6000000002134224443,create_individual,,6000000002134224443,Q76010797,yes
create_individual:6000000002134694556,create_individual,,6000000002134694556,Q15223068,yes
create_individual:6000000002134716911,create_individual,,6000000002134716911,Q129165 Q271376,yes
create_individual:6000000002134778785,create_individual,,6000000002134778785,Q234410 Q3044 Q3127394 Q539434,yes
create_individual:6000000002134793284,create_individual,,6000000002134793284,Q3525824,yes
create_individual:6000000002134793568,create_individual,,6000000002134793568,Q16726134 Q75532099,yes
create_individual:6000000002134793576,create_individual,,6000000002134793576,Q16726134 Q75532099,yes
create_individual:6000000002134815439,create_individual,,6000000002134815439,Q1471436 Q303216 Q3292912 Q78454,yes
create_individual:6000000002134821212,create_individual,,6000000002134821212,Q462997,yes
create_individual:6000000002134845934,create_individual,,6000000002134845934,Q3779058 Q7308920,yes
create_individual:6000000002134850347,create_individual,,6000000002134850347,Q3960034,yes
create_individual:6000000002134850360,create_individual,,6000000002134850360,Q3960034,yes
create_individual:6000000002134850378,create_individual,,6000000002134850378,Q3960034,yes
create_individual:6000000002134850404,create_individual,,6000000002134850404,Q3960034,yes
create_individual:6000000002134850430,create_individual,,6000000002134850430,Q3960034,yes
create_individual:6000000002134860188,create_individual,,6000000002134860188,Q470862,yes
create_individual:6000000002134923866,create_individual,,6000000002134923866,Q422205,yes
create_individual:6000000002135014588,create_individual,,6000000002135014588,Q1683480,yes
create_individual:6000000002135014604,create_individual,,6000000002135014604,Q1683480,yes
create_individual:6000000002135054153,create_individual,,6000000002135054153,Q2927059,yes
create_individual:6000000002135054161,create_individual,,6000000002135054161,Q2927059,yes
create_individual:6000000002135173282,create_individual,,6000000002135173282,Q296652,yes
create_individual:6000000002135188575,create_individual,,6000000002135188575,Q270777 Q333359 Q378889,yes
create_individual:6000000002135231935,create_individual,,6000000002135231935,Q1738090,yes
create_individual:6000000002135307780,create_individual,,6000000002135307780,Q75776393,yes
create_individual:6000000002135307788,create_individual,,6000000002135307788,Q75776393,yes
create_individual:6000000002135307879,create_individual,,6000000002135307879,Q75384375,yes
create_individual:6000000002135624907,create_individual,,6000000002135624907,Q295850,yes
create_individual:6000000002135641769,create_individual,,6000000002135641769,Q2634369 Q318142,yes
create_individual:6000000002135700754,create_individual,,6000000002135700754,Q3044,yes
create_individual:6000000002140616032,create_individual,,6000000002140616032,Q101247862 Q101247863,yes
create_individual:6000000002142035742,create_individual,,6000000002142035742,Q25990706,yes
create_individual:6000000002142178772,create_individual,,6000000002142178772,Q5196756,yes
create_individual:6000000002142791054,create_individual,,6000000002142791054,Q880235,yes
create_individual:6000000002143186115,create_individual,,6000000002143186115,Q193869 Q235392,yes
create_individual:6000000002151637919,create_individual,,6000000002151637919,Q8413,yes
create_individual:6000000002151830120,create_individual,,6000000002151830120,Q109447093 Q8413,yes
create_individual:6000000002152952321,create_individual,,6000000002152952321,Q236974,yes
create_individual:6000000002154297114,create_individual,,6000000002154297114,Q310440 Q3301 Q81212,yes
create_individual:6000000002160065116,create_individual,,6000000002160065116,Q958662,yes
create_individual:6000000002162330384,create_individual,,6000000002162330384,Q12320876,yes
create_individual:6000000002166131976,create_individual,,6000000002166131976,Q3779058,yes
create_individual:6000000002166478602,create_individual,,6000000002166478602,Q111989135 Q16064877,yes
create_individual:6000000002166481034,create_individual,,6000000002166481034,Q111989133 Q111989139,yes
create_individual:6000000002166501676,create_individual,,6000000002166501676,Q111989135 Q16064877,yes
create_individual:6000000002166532091,create_individual,,6000000002166532091,Q111989133 Q111989139,yes
create_individual:6000000002166579207,create_individual,,6000000002166579207,Q111989135 Q16064877,yes
create_individual:6000000002166676063,create_individual,,6000000002166676063,Q111989135 Q16064877,yes
create_individual:6000000002166678003,create_individual,,6000000002166678003,Q111989135 Q16064877,yes
create_individual:6000000002172603276,create_individual,,6000000002172603276,Q134409679,yes
create_individual:6000000002172603287,create_individual,,6000000002172603287,Q134409679,yes
create_individual:6000000002172603298,create_individual,,6000000002172603298,Q134409679,yes
create_individual:6000000002172603309,create_individual,,6000000002172603309,Q134409679,yes
create_individual:6000000002172603331,create_individual,,6000000002172603331,Q134409679,yes
create_individual:6000000002172603353,create_individual,,6000000002172603353,Q134409679,yes
create_individual:6000000002172603605,create_individual,,6000000002172603605,Q134409682 Q134409717,yes
create_individual:6000000002172770826,create_individual,,6000000002172770826,Q527458 Q75243076,yes
create_individual:6000000002172803175,create_individual,,6000000002172803175,Q346934,yes
create_individual:6000000002172813278,create_individual,,6000000002172813278,Q220994,yes
create_individual:6000000002172825668,create_individual,,6000000002172825668,Q369209,yes
create_individual:6000000002172838952,create_individual,,6000000002172838952,Q1683480 Q8020786,yes
create_individual:6000000002172910183,create_individual,,6000000002172910183,Q101384,yes
create_individual:6000000002172910618,create_individual,,6000000002172910618,Q1363300 Q60849,yes
create_individual:6000000002172920045,create_individual,,6000000002172920045,Q1363300,yes
create_individual:6000000002172940403,create_individual,,6000000002172940403,Q101384,yes
create_individual:6000000002172940644,create_individual,,6000000002172940644,Q101384,yes
create_individual:6000000002173025500,create_individual,,6000000002173025500,Q524181,yes
create_individual:6000000002173042224,create_individual,,6000000002173042224,Q726243 Q75256268,yes
create_individual:6000000002173055162,create_individual,,6000000002173055162,Q280016,yes
create_individual:6000000002174688133,create_individual,,6000000002174688133,Q101384 Q2293930,yes
create_individual:6000000002174688278,create_individual,,6000000002174688278,Q101384,yes
create_individual:6000000002174734659,create_individual,,6000000002174734659,Q220994,yes
create_individual:6000000002174791135,create_individual,,6000000002174791135,Q717427,yes
create_individual:6000000002174791153,create_individual,,6000000002174791153,Q717427,yes
create_individual:6000000002174903712,create_individual,,6000000002174903712,Q116975241,yes
create_individual:6000000002176521844,create_individual,,6000000002176521844,Q24206006,yes
create_individual:6000000002176633567,create_individual,,6000000002176633567,Q111918218,yes
