geni_id	relation	other	verdict	other_in_post_merge
6000000016263878237	children	6000000003975746063	would be dropped	no
6000000016263878237	children	6000000154822700853	would be dropped	no
6000000016628781169	parents	6000000016626543836	would be dropped	no
6000000016628781169	parents	6000000016628533308	would be dropped	no
6000000016780425590	spouses	6000000018956234691	would be dropped	no
6000000017236806992	parents	6000000041393017344	would be dropped	no
6000000017236806992	parents	6000000041393060714	would be dropped	no
6000000017236961848	parents	6000000041282670515	would be dropped	no
6000000017236961848	parents	6000000041282962941	would be dropped	no
6000000017236961848	spouses	6000000041282750613	would be dropped	no
6000000017236961848	children	6000000035440818031	would be dropped	no
6000000017406243867	parents	6000000050087910027	would be dropped	no
6000000017406288468	spouses	6000000017406221310	would be dropped	no
6000000017406288468	children	6000000017406087484	would be dropped	no
6000000017406288468	children	6000000017406364212	would be dropped	no
6000000017547294993	parents	6000000041323710647	would be dropped	no
6000000017547294993	parents	6000000041323911373	would be dropped	no
6000000017610595724	parents	6000000017611009365	would be dropped	no
6000000017610679492	spouses	6000000017610982252	would be dropped	no
6000000017610748398	parents	6000000017611009365	would be dropped	no
6000000017610748398	spouses	6000000017610982252	would be dropped	no
6000000017610914270	spouses	6000000017611009365	would be dropped	no
6000000017610914270	children	6000000017610579643	would be dropped	no
6000000017610914270	children	6000000017610982252	would be dropped	no
6000000017610914270	children	6000000017611142057	would be dropped	no
6000000017610914270	children	6000000017611156140	would be dropped	no
6000000017610914270	children	6000000026855033290	would be dropped	no
6000000017610914270	children	6000000026855048105	would be dropped	no
6000000017611111246	parents	6000000017611009365	would be dropped	no
6000000018478652879	children	6000000017191607465	would be dropped	no
6000000018478652879	children	6000000104583157084	would be dropped	no
6000000018478652879	children	6000000175221925318	would be dropped	no
6000000018478652879	children	6000000175222662982	would be dropped	no
6000000018952284265	parents	6000000018952017979	would be dropped	no
6000000018952284265	parents	6000000018952177084	would be dropped	no
6000000018953209350	spouses	6000000018953112784	would be dropped	no
6000000018953209350	children	6000000065901318836	would be dropped	no
6000000019498674194	parents	6000000001746025758	would be dropped	no
6000000019498674194	parents	6000000003640635720	would be dropped	no
6000000019913512182	spouses	6000000219180212703	would be dropped	no
6000000019913512182	children	6000000219180212714	would be dropped	no
6000000020052669481	children	6000000020052826589	would be dropped	no
6000000020052948161	children	6000000011705294324	would be dropped	no
6000000020182559427	children	6000000020182803799	would be dropped	no
6000000020682216395	parents	6000000020682299838	would be dropped	no
6000000020709658300	parents	6000000000424702247	would be dropped	no
6000000020709658300	parents	6000000002187617608	would be dropped	no
6000000020709658300	spouses	6000000008518076823	would be dropped	no
6000000020709658300	children	6000000020709001604	would be dropped	no
6000000021238726131	children	6000000021238687227	would be dropped	no
6000000022524383146	spouses	6000000192049551835	would be dropped	no
6000000023200198126	parents	6000000002765047510	would be dropped	no
6000000023200198126	parents	6000000002802996023	would be dropped	no
6000000023487595837	spouses	6000000002326142527	would be dropped	no
6000000023487595837	children	6000000002764979814	would be dropped	no
6000000023531409240	parents	6000000023531444217	would be dropped	no
6000000023531409240	parents	6000000043237319052	would be dropped	no
6000000023531439343	children	6000000023531396425	would be dropped	no
6000000023531439343	children	6000000023531492293	would be dropped	no
6000000023531439343	children	6000000023531633103	would be dropped	no
6000000023531775901	parents	6000000023531378472	would be dropped	no
6000000023531775901	parents	6000000023531408329	would be dropped	no
6000000023552336317	parents	6000000029492056057	would be dropped	no
6000000023867413527	parents	6000000042184862720	would be dropped	no
6000000023867413527	spouses	6000000008030201396	would be dropped	no
6000000023867413527	children	6000000008030203535	would be dropped	no
6000000024540171849	parents	6000000041276806631	would be dropped	no
6000000025930269632	spouses	6000000013503880083	would be dropped	no
6000000025930269632	spouses	6000000025930528369	would be dropped	no
6000000025930269632	spouses	6000000025931008138	would be dropped	no
6000000025930269632	children	6000000025931925781	would be dropped	no
6000000025930269632	children	6000000025932425168	would be dropped	no
6000000025930269632	children	6000000025932428563	would be dropped	no
6000000025930269632	children	6000000038108845108	would be dropped	no
6000000025930269632	children	6000000060271448381	would be dropped	no
6000000025930269632	children	6000000062310978542	would be dropped	no
6000000025930269632	children	6000000062311417242	would be dropped	no
6000000025930269632	children	6000000062311951950	would be dropped	no
6000000025930269632	children	6000000084876539938	would be dropped	no
6000000026314564120	children	6000000026314466575	would be dropped	no
6000000026383362338	parents	6000000003828367831	would be dropped	no
6000000026383362338	parents	6000000007773513684	would be dropped	no
6000000026855002036	children	6000000026855033290	would be dropped	no
6000000026855002036	children	6000000026855048105	would be dropped	no
6000000027285548087	parents	6000000117201677821	would be dropped	no
6000000027294681948	parents	6000000027311950509	would be dropped	no
6000000027294681948	parents	6000000027312170836	would be dropped	no
6000000027683819655	children	6000000002764525922	would be dropped	no
6000000027683819655	children	6000000004084842332	would be dropped	no
6000000027683819655	children	6000000033988655089	would be dropped	no
6000000027683819655	children	6000000079815293535	would be dropped	no
6000000027683819655	children	6000000082026272890	would be dropped	no
6000000027683819655	children	6000000082061831977	would be dropped	yes
6000000027683819655	children	6000000082383261863	would be dropped	no
6000000027683819655	children	6000000084521801764	would be dropped	no
6000000027683819655	children	6000000217452323843	would be dropped	no
6000000027738373934	parents	6000000002857772284	would be dropped	no
6000000027794935980	parents	4551130149520044656	would be dropped	no
6000000027794935980	parents	6000000009255388524	would be dropped	no
6000000027794935980	spouses	6000000010403179290	would be dropped	no
6000000027794935980	children	6000000219136625518	would be dropped	no
6000000027816068435	spouses	6000000027816470950	would be dropped	no
6000000027816068435	children	6000000027816148266	would be dropped	no
6000000027816068435	children	6000000027816168397	would be dropped	no
6000000027816068435	children	6000000027816189394	would be dropped	no
6000000027816068435	children	6000000027816265494	would be dropped	no
6000000027816068435	children	6000000027816274258	would be dropped	no
6000000027816068435	children	6000000027816361243	would be dropped	no
6000000027816068435	children	6000000027816385071	would be dropped	no
6000000027816068435	children	6000000027816418231	would be dropped	no
6000000027816068435	children	6000000027816429940	would be dropped	no
6000000027838431695	spouses	6000000012851090481	would be dropped	no
6000000027838431695	children	6000000078930778070	would be dropped	no
6000000027838431695	children	6000000184806802821	would be dropped	no
6000000028022930885	parents	6000000173470538476	would be dropped	no
6000000028066627885	parents	6000000004588074500	would be dropped	no
6000000028066627885	parents	6000000004588074505	would be dropped	no
6000000028072904828	parents	6000000028072609381	would be dropped	no
6000000028072904828	parents	6000000028276565960	would be dropped	no
6000000028072904828	spouses	6000000028276187793	would be dropped	no
6000000028072904828	spouses	6000000031001069170	would be dropped	no
6000000028072904828	spouses	6000000031021650049	would be dropped	no
6000000028072904828	spouses	6000000031034673488	would be dropped	no
6000000028072904828	spouses	6000000031035112147	would be dropped	no
6000000028072904828	children	6000000028072764314	would be dropped	no
6000000028072904828	children	6000000028073087008	would be dropped	no
6000000028072904828	children	6000000030316103955	would be dropped	no
6000000028072904828	children	6000000030316310889	would be dropped	no
6000000028072904828	children	6000000031021297503	would be dropped	no
6000000028072904828	children	6000000031034901104	would be dropped	no
6000000028072904828	children	6000000031034993094	would be dropped	no
6000000028072904828	children	6000000031045199511	would be dropped	no
6000000028072904828	children	6000000031054724725	would be dropped	no
6000000028163212680	parents	6000000002802853396	would be dropped	yes
6000000028166082971	parents	6000000010512415299	would be dropped	no
6000000028166082971	spouses	6000000123213913927	would be dropped	yes
6000000028166082971	children	6000000042732623823	would be dropped	no
6000000028458082489	spouses	6000000027777938321	would be dropped	no
