geni_id,our_name,qid,parent_geni,parent_name,our_siblings_recorded,their_siblings_recorded,shape,sex,dates,round,our_exports,sex_refused_it
6000000002442322201,,Q97200048,6000000001809382646,,2,2,BOTH sides record more,agree,,4,,
6000000002447151292,Gérard de Sabran,Q56006261,6000000003828232709,Bertrande des Porcelets,1,1,both sides record ONE child,agree,,4,,
6000000003002362756,Jeanne de Sully,Q102829943,6000000001501065381,Henri II de Sully seigneur de la Chapelle,2,2,BOTH sides record more,agree,,4,,
6000000003040983222,Fredelon governador de Tolosa,Q1452693,6000000000682918956,Senegonda de Toulouse,2,2,BOTH sides record more,agree,within 10y,4,,
6000000003243309704,Joan de Reviers de Vernon,Q76170579,6000000003827210209,William de Reviers Earl of Devon,3,3,BOTH sides record more,agree,,4,,
6000000003243493517,Heinrich van Wassenberg I. (IV.),Q76191347,6000000009029323222,Adelheid of Geldern,3,2,BOTH sides record more,agree,15y apart,4,,
6000000003287174724,John Cradock,Q110413081,6000000007150970428,William Cradock,1,1,both sides record ONE child,agree,,4,,
6000000003315247741,"Johann I, Herr Isenburg-Braunsberg",Q27230989,6000000003315210613,"Bruno III, Graf von Isenburg-Braunsberg",1,1,both sides record ONE child,agree,,4,,
6000000003435164456,Elizabeth Stewart of Rossyth,Q75654062,346195004310014762,Margaret Dundas,2,2,BOTH sides record more,agree,within 10y,4,,
6000000003493225000,Constantine Caesar,Q114712200,6000000008726419888,Flavia Helena Helena,1,1,both sides record ONE child,agree,within 10y,4,,
6000000003645908412,Pharnabazos I Arshamid Satrap of Daskyleion,Q147164,6000000006022821016,Artabazos,1,1,both sides record ONE child,agree,,4,,
6000000003646041675,John Stanley,Q99212573,6000000000232615246,Cecilia Arderne,1,1,both sides record ONE child,agree,within 10y,4,,
6000000003649647311,Richard II de Grey 6th Lord Grey de Wilton,Q75561292,6000000001264889568,Elizabeth Talbot,2,2,BOTH sides record more,agree,,4,,
6000000003650044824,Christiana Stewart 4th Countess of Buchan,Q5110876,6000000002354417377,John Stewart,1,1,both sides record ONE child,agree,,4,,
6000000003658772528,Pierre d'Enghien comte de Lecce et de Castro,Q3387429,6000000027526737333,Blanche de Baux Sancie,2,2,BOTH sides record more,agree,,4,,
6000000003713450389,Isabeau Morhier Dame de Roquemont,Q75896104,6000000096821371081,Simon Morhier Seigneur de Villiers-Morhier,2,2,BOTH sides record more,agree,within 10y,4,,
6000000003827153661,Sophie von Schlüsselberg,Q116007448,6000000008488524530,Konrad I von Schlüsselberg,2,3,BOTH sides record more,agree,,4,,
6000000003827158067,Gerhard von Blankenheim V.,Q31192420,6000000003827497881,Friedrich van Blankenheim,2,2,BOTH sides record more,agree,within 10y,4,,
6000000003827474821,Sophie von Käfernburg,Q110153690,6000000003827477079,Irmgard von Schwarzburg-Blankenburg,2,2,BOTH sides record more,agree,,4,,
6000000003827488393,Elisabeth von Kleve-Dinslaken,Q110537324,383210033600012449,Dietrich von Kleve,2,2,BOTH sides record more,agree,,4,,
6000000003827527769,Pribislaw of Mecklenburg-Werle-Parchim II,Q2109434,6000000009289524585,Pribislaw I von Mecklenburg Herr zu Parchim und Richenberg,1,1,both sides record ONE child,agree,,4,,
6000000003827606613,Uc de Roergue baron de Gramat,Q10298817,6000000007690972801,Gudinilda de Barcelona Infanta de Barcelona,1,1,both sides record ONE child,agree,,4,,
6000000003827611750,Konrad IV zu Dhaun und Grumbach Wildgraf von Dhaun und Grumbach,Q101354192,6000000010915130457,Gottfried I. Wildgraf von Dhaun und Grumbach,1,1,both sides record ONE child,agree,,4,,
6000000003827611904,Emich I Raugraf von Baumberg,Q116004951,6000000003827611720,Emich von Kyrburg-Schmidtburg Wildgraf und Graf von Schmidtburg und Kyrburg,2,2,BOTH sides record more,agree,,4,,
6000000003827618702,Jutta von Dietz 1384,Q110603835,6000000003827618720,"Gerhard V, Graf von Dietz",1,1,both sides record ONE child,agree,,4,,
6000000003827624061,Agnes von Isenburg-Büdingen,Q54810801,6000000003315709901,Ludwig (I) von Büdingen-Isenburg,2,2,BOTH sides record more,agree,,4,,
6000000003827624620,Hermann von Diersberg-Geroldseck,Q44191691,6000000003827624627,Heilika von Malberg-Vinstingen,2,2,BOTH sides record more,agree,,4,,
6000000003827650760,Edme de de Thienne,Q112329592,6000000003827650747,Jeanne de Savoy-Villars,1,1,both sides record ONE child,agree,,4,,
6000000003827661073,Eudes de Montfaucon (de Montbéliard),Q1505474,6000000003828245243,Bourgogne de Lusignan,2,2,BOTH sides record more,agree,,4,,
6000000003827703248,Marie or Jeanne de Chatillon dame de Crécy,Q76356112,6000000004533274904,Isabelle de Villehardouin,2,2,BOTH sides record more,agree,within 10y,4,,
6000000003827711473,Adelheid von Werdenberg,Q105945190,6000000003827521759,Hugo von Werdenberg-Heiligenberg I,2,2,BOTH sides record more,agree,,4,,
6000000003827719113,Agnes (or Adelheid) von Helfenstein-Wiesensteig,Q140843640,6000000003827612775,Adelheid von Hohenlohe-Weikersheim,2,2,BOTH sides record more,agree,,4,,
6000000003827746377,Jeanne de Châlon,Q108432166,6000000008053552795,Jean de Châlon seigneur d'Auberive,1,1,both sides record ONE child,agree,,4,,
6000000003827765566,Świętopełk Duke of Pomerania,Q766873,6000000002188021222,Świętobor Piast Duke of Pomerania,3,4,BOTH sides record more,agree,,4,,
6000000003827781102,Guichard de Beaujeu seigneur de Montpensier,Q88320933,6000000004533283096,Guichard «le Grand» de Beaujeu,4,4,BOTH sides record more,agree,,4,,
6000000003827791893,Alix de Villehardouin,Q113774365,6000000009567209145,Geoffroi I de Villehardouin Prince of Achaia & Andravida,3,3,BOTH sides record more,agree,,4,,
6000000003827792801,Yolande de Bar dame de Pierrepont and d'Ancerville,Q96245029,6000000003827711723,Thibault de Bar,2,2,BOTH sides record more,agree,within 10y,4,,
6000000003827821958,Agnes von Kirchberg,Q110572155,6000000003827821964,Agnes von Teck,1,1,both sides record ONE child,agree,,4,,
6000000003827922741,Isengard von Hanau,Q1491203,6000000003827445440,Reinhard von Hanau Graf von Hanau,2,2,BOTH sides record more,agree,,4,,
6000000003828083523,Konrad I von Wölpe,Q28056467,6000000012561896043,Kunigunde von Wernigerode,1,1,both sides record ONE child,agree,,4,,
6000000003828100833,Mechtild von Meißen,Q75247758,6000000004378330179,Dedo IV von Groitzsch Markgraf von Groitzsch und von Wettin,1,1,both sides record ONE child,agree,,4,,
6000000003828256994,Tiberius Julius Rhescuporis,Q769067,6000000003828261006,Tiberius Julius Cotys,1,1,both sides record ONE child,agree,,4,,
6000000003828302259,Pandolfo II di Capua di Sant’Agata,Q2295712,6000000015431664099,Landolfo V-VII di Capua,1,1,both sides record ONE child,agree,,4,,
6000000003828319227,Robert de Morley 2nd Baron Morley,Q18527353,6000000001013089206,Isabel de Montalt,1,1,both sides record ONE child,agree,within 10y,4,,
6000000003828396769,Albina Caeionia,Q29837925,6000000001421558830,Caeionius Caeionius,2,2,BOTH sides record more,agree,,4,,
6000000003828413890,Gilbert Hay of Arthrochie & Carnmucks,Q76091157,2532385,Elizabeth Reid,2,2,BOTH sides record more,agree,,4,,
6000000003828423679,John Gordon,Q75778462,6000000004533450359,Elizabeth Keith of Aboyne & Cluny,2,2,BOTH sides record more,agree,within 10y,4,,
6000000003897541195,Judith von Thüringen-Ziegenhain,Q75247886,6000000003827727814,Friedrich I von Thüringen,2,2,BOTH sides record more,agree,,4,,
6000000003949911765,Robert fitzGilbert de Corbeil,Q138585951,6000000004286819669,Gilbert de Corbeil Count of Corbeil,1,1,both sides record ONE child,agree,,4,,
6000000004180419707,Margaret Balfour of Burleigh,Q75329678,6000000004180283271,Christina Bethune of Creich,1,1,both sides record ONE child,agree,within 10y,4,,
6000000004250856040,Estefania d'Urgell comtessa consort de Pallars Sobirà,Q61415605,6000000000131469439,Ermengol de Barcelona I comte d'Urgell,2,2,BOTH sides record more,agree,,4,,
6000000004334062442,Alexander Luttrell,Q18572179,6000000004095108654,Andrew Luttrell of Chilton,2,2,BOTH sides record more,agree,,4,,
6000000004335298773,Fáfila Peláez de Asturias,Q333648,6000000004533589984,Gaudiosa Ferrández,2,2,BOTH sides record more,agree,,4,,
6000000004382474978,Margaret Thorley,Q61911822,6000000006444395689,Anne de la Pole,1,1,both sides record ONE child,agree,within 10y,4,,
6000000004678457777,Fronilda Garcés de Viguera,Q62558109,6000000003828338406,Toda Viguera,2,2,BOTH sides record more,agree,,4,,
6000000005060284509,Osric King of Deira,Q879949,6000000004975995589,Ælfric King of Deira,1,1,both sides record ONE child,agree,,4,,
6000000005076930664,Udo Count von der Wetterau Graf in der Wetterau,Q2473209,6000000080003680412,"Gebhard ""le Jeune"" Welf Duke of Lotharingia",2,2,BOTH sides record more,agree,within 10y,4,,
6000000005747654245,Aruns Tarquinius,Q2864247,6000000012852036441,Demaratus the Corinthian,2,2,BOTH sides record more,agree,,4,,
6000000005812918794,Maria van Kleef Valkenburg,Q813298,6000000002294701503,Bertha van Limburg,3,3,BOTH sides record more,agree,within 10y,4,,
6000000005957446290,Mithridates,Q317695,6000000006971429075,Phraates De Parthes,2,2,BOTH sides record more,agree,,4,,
6000000006100879756,John Tailboys Esq.,Q75765382,6000000003484306542,John Talboys Sr,1,1,both sides record ONE child,agree,within 10y,4,,
6000000006101322949,Amyntas,Q175811,6000000006101322871,Perdiccas,1,1,both sides record ONE child,agree,,4,,
6000000006101366614,Arbupales,Q17192312,6000000006101366568,Darius,1,1,both sides record ONE child,agree,,4,,
6000000006127223423,Johan Åkesson Johansson (Natt och Dag),Q99302107,6000000005747296342,Åke Johansson (Natt och Dag) till Göksholm,1,1,both sides record ONE child,agree,,4,,
6000000006419092098,Richard Patten III,Q131138302,6000000003351629734,Richard Patten II,1,1,both sides record ONE child,agree,,4,,
6000000006444256870,John Grey 2nd Baron Grey of Powys,Q137734578,6000000006444092514,John de Grey Lord Powys,1,1,both sides record ONE child,agree,,4,,
6000000006444407514,Thomas Neville I,Q116054280,6000000006444407518,Alexander de Neville,1,1,both sides record ONE child,agree,,4,,
6000000006444478058,John Berkeley Sheriff of Leicestershire,Q111466203,6000000003869007282,John Berkeley of Wymondham,1,1,both sides record ONE child,agree,,4,,
6000000006444557394,Anne Neville,Q136094147,6000000007536552827,George Neville Knight,1,1,both sides record ONE child,agree,,4,,
6000000006444645322,Joan de Fauconberg,Q116170180,6000000006444645313,John de Faucomberge 3rd Lord Fauconberge,2,2,BOTH sides record more,agree,,4,,
6000000006444659800,Oliver Wise of Sydenham,Q110316072,6000000006597124516,Thomas Wise,2,2,BOTH sides record more,agree,,4,,
6000000006575333979,Elisabeth zur Lippe Gräfin,Q101518631,6000000003827464112,Bernhard zur Lippe,2,2,BOTH sides record more,agree,,4,,
6000000006726345670,Cenferth,Q75382551,6000000002459814348,Cuthgils,1,1,both sides record ONE child,agree,,4,,
6000000006726466081,Anna Göransdotter Forstena,Q110548970,6000000003160152767,Göran Lindormsson (Forstena),2,2,BOTH sides record more,agree,,4,,
6000000006727805278,John V Mecklenburg duke of Mecklenburg-Schwerin,Q75475,6000000003858710834,Johann IV von Mecklenburg Herzog zu Mecklenburg-Schwerin,2,2,BOTH sides record more,agree,within 10y,4,,
6000000006727821172,Anna von Gleichen-Tonna Gräfin von Gleichen-Tonna,Q110304026,6000000006727832048,Adolf l von Gleichen-Tonna Graf von Gleichen-Tonna,1,1,both sides record ONE child,agree,,4,,
6000000006727839322,"Adelheid called ""Eilika"" zur Lippe",Q105905410,6000000002187794866,Richardis von der Mark,2,2,BOTH sides record more,agree,within 10y,4,,
6000000006727863760,Mechtild Gräfin von Mansfeld-Querfurt,Q110325522,6000000002188017843,Agnes von Braunschweig-Lüneburg,2,3,BOTH sides record more,agree,,4,,
6000000006727952445,William de Pierrepont,Q1873075,6000000009305189928,Clémence-Agathe de Rethel,3,3,BOTH sides record more,agree,within 10y,4,,
6000000006776331618,Guerech I de Bretagne duc de Bretagne,Q2501271,6000000002161894090,Judith 'la Noble' de Troyes Mistress,2,2,BOTH sides record more,agree,,4,,
6000000006908856632,"Louis II de Joyeuse, Vicomte de Joyeuse Vicomte de Joyeuse",Q96244732,6000000006909041453,Randon de Joyeuse Seigneur de Joyeuse,2,2,BOTH sides record more,agree,,4,,
6000000006921507080,Marie de Prendergast,Q75653865,4891166209620062664,Maud FitzTheobald le Boteler,1,1,both sides record ONE child,agree,,4,,
6000000006988416823,Estefanía Sánchez de Navarra,Q123196397,6000000011254509451,Sancho García señor de Uncastillo,2,3,BOTH sides record more,agree,,4,,
6000000007094891104,Joan Foliot,Q75251072,6000000007151048845,Margery de Newmarch,2,2,BOTH sides record more,agree,,4,,
6000000007151614929,Bartholomew de Sudeley,Q76183928,6000000001578993512,John Sudeley,1,1,both sides record ONE child,agree,within 10y,4,,
6000000007152014225,Mayor Fernández de Castro,Q116004467,5332741786190022972,Aldonza Rodriguez de Rodríguez de León Señora de Villamartín,2,2,BOTH sides record more,agree,,4,,
6000000007170598558,,Q11499564,6000000012634121918,Choshi Fujiwara,3,3,BOTH sides record more,agree,,4,,
6000000007190751289,Estefanía de Besalú comtessa consort de Fois,Q102832099,6000000000437343092,Estefania Provence comtessa consort de Besalú,2,2,BOTH sides record more,agree,within 10y,4,,
6000000007320500743,Joan Ramon IV de Cardona i Urgel I duc de Cardona,Q9012039,6000000002188378419,Joana de Urgel y Aragón,1,1,both sides record ONE child,agree,within 10y,4,,
6000000007553976572,Royth ap Rhun,Q4396744,6000000007553907727,Rhun ap Urien,1,1,both sides record ONE child,agree,,4,,
6000000007648421422,Eleazar,Q18699300,6000000008784827531,Eliud,1,1,both sides record ONE child,agree,,4,,
6000000007710113714,Heinrich III von Saarwerden Count,Q15906755,6000000007622481931,Klara von Vinstingen,3,2,BOTH sides record more,agree,,4,,
6000000008010804618,Archibald Edmonstone,Q116161979,6000000008010929285,John Edmonstone of that Ilk and Boyne,2,2,BOTH sides record more,agree,,4,,
6000000008021354199,Jöns Arvidsson Rosenbielke till Lästad,Q131196862,6000000006871689430,Arvid Elofsson Rosenbielke till Lästad,2,2,BOTH sides record more,agree,,4,,
6000000008022309134,Gustaf Ulfsparre af Broxvik,Q121069504,6000000007434002432,Johan Månsson Ulfsparre af Broxvik,2,2,BOTH sides record more,agree,within 10y,4,,
6000000008053702309,Louis de Monbéliard,Q23891371,6000000008053704330,"Etienne (Stephan) de Montbéliard seigneur de Montfaucon, comte de Montbéliard",2,2,BOTH sides record more,agree,,4,,
6000000008062446282,John,Q75395034,6000000010300404005,Beatrice de Montferrat,2,2,BOTH sides record more,agree,within 10y,4,,
6000000008417345244,Fernando Pérez y Ponce de León Gran servidor del Rey D. Alonso XI,Q5860106,6000000001500835390,Isabel Pérez de Guzmán,2,2,BOTH sides record more,agree,within 10y,4,,
6000000008462307502,Chrodgang van Austrasië Bishop,Q861511,6000000003513651138,Landrada van Austrasië,2,2,BOTH sides record more,agree,,4,,
6000000008483992898,Otto II av Botenlauben,Q98594487,6000000002187834186,Otto I Henneberg Graf von Henneberg-Botenlauben,1,1,both sides record ONE child,agree,,4,,
6000000008494690754,Elisabeth av Landsberg Wettin,Q75245894,6000000008494977714,Friedrich Tuta Wettin,1,1,both sides record ONE child,agree,,4,,
6000000008495658262,Gertrud av Landsberg Wettin,Q75241852,6000000010484567503,Helene von Brandenburg,3,3,BOTH sides record more,agree,,4,,
6000000008508062855,Camilla Guicciardini,Q75615038,6000000000969933948,Vincenzo Guicciardini of Florence,1,1,both sides record ONE child,agree,within 10y,4,,
6000000008508308368,Son 1 Leslie,Q75237488,6000000003714131890,Elizabeth Ogilvy,1,1,both sides record ONE child,agree,,4,,
6000000008509734657,Tiberius Sempronius Gracchus consul 215 and 213 BC,Q97622924,6000000008509505756,Tiberius Sempronius Gracchus,2,2,BOTH sides record more,agree,,4,,
6000000008540504132,Václav Jindřich Wenzel I. Olomoucký of Olomouc,Q344969,6000000008540021942,Svatopluk Olomoucký of Olomouc Duke,1,1,both sides record ONE child,agree,within 10y,4,,
6000000008560319162,Elisabeth av Holstein-Kiel,Q75289993,6000000008560740313,Adolf V av Holstein-Kiel,1,1,both sides record ONE child,agree,,4,,
6000000008579425550,Móricz von Bakony Pok Meggyesaljai Ispan,Q96238888,6000000008579427563,Erzsébet Dárai,1,1,both sides record ONE child,agree,,4,,
6000000008685664971,Hermann von Orlamünde,Q55279645,6000000008684200814,Sophie von Schwarzburg-Blankenburg C1,2,2,BOTH sides record more,agree,,4,,
6000000008873985162,Yury Andreyevich of Suzdal,Q22133661,6000000003827512134,Ustiniya Daniilovna,3,3,BOTH sides record more,agree,,4,,
6000000008984030376,Christina Hansdotter Preuss,Q131727121,6000000008496913743,Margareta Månsdotter Bröms,3,2,BOTH sides record more,agree,,4,,
6000000009251725882,Andronikos Palaiologos,Q113115305,6000000009251749417,Mikhael Palaiologos,1,1,both sides record ONE child,agree,,4,,
6000000009257846559,Konstancja wodzisławska,Q5163486,6000000003858505123,Euphemia of Greater Poland,5,5,BOTH sides record more,agree,,4,,
6000000009304989010,Hellin II de Wavrin,Q110378008,6000000009304989015,"Robert Henry I heer van St-Venant lord of Saint-Venant, Heer van Harponlieu",1,1,both sides record ONE child,agree,,4,,
