geni_id,qid,label_en
6000000075344186904,Q45419224,Zhao Cijing
6000000075344186994,Q45421486,Cui Shengzhi
6000000075344198903,Q45419696,Yang Shigui
6000000075344211903,Q45420617,Wei Xun
6000000075344212006,Q45422581,Cui Ting
6000000075344214993,Q24835682,Cui Hongsheng
6000000075344219006,Q45472380,Cui Shu
6000000075344227012,Q20040177,Cui Ang
6000000075344231894,Q26209473,Wei Xu
6000000075344239936,Q45402159,Wei Bufa
6000000075344244898,Q45419247,Wei Yi
6000000075344249988,Q45421246,Cui Yingfu
6000000075344260875,Q26208883,Wei Hongbiao
6000000075344275016,Q11053886,Cui Mian
6000000075344278912,Q45419343,Wei Xijian
6000000075344281051,Q45422004,Cui Zhide
6000000075344282964,Q45419408,Cui Yi
6000000075344293994,Q45419405,Cui Yuanzhi
6000000075344306852,Q45419311,Yang Chen
6000000075344308987,Q45421242,Cui Yifu
6000000075344309979,Q11477182,Cui Yue
6000000075344318821,Q16260285,Zhao Jie
6000000075344328983,Q45421243,Cui Pang
6000000075344329032,Q45420613,Cui Dang
6000000075344329068,Q45493806,Cui Wujing
6000000075344329899,Q7979731,Wei Baoheng
6000000075344334144,Q45419579,Cui Liao
6000000075344336898,Q45429773,Wei Mou
6000000075344340920,Q26197262,Cui Kuo
6000000075344341899,Q45418907,Wei Tan
6000000075344357849,Q45402148,Wei Fangxian
6000000075344358872,Q45402150,Wei Jun
6000000075344360943,Q45421235,Cui Zhi
6000000075344366033,Q45420895,Cui Bo
6000000075344371838,Q45402142,Wei Xiang
6000000075344373996,Q45420610,Cui Guang
6000000075344376090,Q20063181,Song Lingyuan
6000000075344381922,Q45421260,Cui Que
6000000075344387147,Q45419430,Song Qinren
6000000075344403878,Q5192725,Cui Zao
6000000075344403900,Q26197291,Cui Hongdu
6000000075344403932,Q45421261,Cui Gongli
6000000075344414854,Q45429710,Wei Guohua
6000000075344428853,Q45484623,Cui Gaozhi
6000000075344436122,Q45568055,Cui Jin
6000000075344440932,Q45420891,Cui Zhongyan
6000000075344444874,Q45457955,Cui Sui
6000000075344445964,Q45422446,Cui Shi
6000000075344447855,Q45402156,Wei Xiang
6000000075344456838,Q26197266,Cui Kun
6000000075344469877,Q45447080,Cui Feng
6000000075344470859,Q45421481,Cui Shaorui
6000000075344471821,Q45469528,Wei Xun
6000000075344483890,Q45421265,Cui Jun
6000000075344490914,Q45421266,Cui Yi
6000000075344491853,Q5192727,Cui Zhi
6000000075344496824,Q22813854,Cui Zan
6000000075344500848,Q26197263,Cui Chuan
6000000075344501867,Q45421253,Cui Churen
6000000075344506277,Q18457407,Yuan Shun
6000000075344513881,Q5192685,Cui Hang
6000000075344529826,Q45419407,Cui Mao
6000000075344530876,Q11477184,Cui Qian
6000000075344540821,Q26197264,Cui Yi
6000000075344542377,Q65803817,Yu Shi
6000000075344544821,Q45419396,Cui Yu
6000000075344549896,Q45420178,Cui Yi
6000000075344550120,Q45436461,Zhang Hongzong
6000000075344562892,Q11477166,Cui Peng
6000000075344571068,Q45419522,Cui Tai
6000000075344573854,Q45421322,Cui Xun
6000000075344581827,Q45421262,Cui Xingzong
6000000075344584117,Q45536810,Zhang Meng
6000000075344590487,Q45443936,Lu
6000000075344595913,Q45493483,Cui Xuanliang
6000000075344599131,Q45419626,Zhang Jun
6000000075344599837,Q45421319,Cui Nai
6000000075344601259,Q45419814,Yu Yi
6000000075344611864,Q45421268,Cui Changrong
6000000075344611925,Q45484686,Cui Hunzhi
6000000075344614920,Q45420918,Cui Daoling
6000000075344615821,Q45421109,Cui Hongjun
6000000075344619836,Q45420608,Cui Biao
6000000075344620821,Q5192716,Cui Youfu
6000000075344624863,Q17239943,Cui Jian
6000000075344640850,Q20063233,Cui Zhongzhe
6000000075344642853,Q45421257,Cui Kuang
6000000075344644378,Q45460755,Lu Ruoxu
6000000075344644534,Q45421317,Lu Guoyi
6000000075344654841,Q45421271,Cui Guan
6000000075344656979,Q712060,Song Jing
6000000075344662837,Q45421285,Cui Qiu
6000000075344672919,Q45554691,Song Wuben
6000000075344676183,Q45419788,Yu Kuang
6000000075344682835,Q28410330,Cui Chao
6000000075344692833,Q18908514,Cui Qi
6000000075344702854,Q45420892,Cui Junzhao
6000000075344705284,Q45419830,Yu Dayou
6000000075344709827,Q26197265,Cui Lian
6000000075344716821,Q45422563,Cui Baode
6000000075344719952,Q45419577,Cui Ling
6000000075344720515,Q11581516,Lu Yi
6000000075344722996,Q45437464,Cui Chongsu
6000000075344726247,Q45470859,Lu Youlin
6000000075344727977,Q10271512,Cui Zhaoju
6000000075344731833,Q45420898,Cui Xuanliang
6000000075344746843,Q45419433,Song Yuanjie
6000000075344753859,Q22774169,Song Wei
6000000075344762821,Q45484495,Cui Cangzhi
6000000075344764115,Q45419836,Yu Kemao
6000000075344792827,Q45490873,Cui Wugu
6000000075344795824,Q45484367,Cui Sixing
6000000075344796899,Q5192711,Cui Yin
6000000075344798902,Q45419426,Song Shuyan
6000000075344822957,Q45419594,Cui Ao
6000000075344836846,Q24833743,Song Qindao
6000000075344839959,Q15926186,Cui Qiao
6000000075344842855,Q17995553,Song Bian
6000000075344856338,Q45462186,Lu Congya
6000000075344880902,Q45419584,Cui Zhaofu
6000000075344883836,Q45419428,Song Ji
6000000075344887010,Q45419808,Yu Shenyan
6000000075344891167,Q45419823,Yu Gui
6000000075344891173,Q45419824,Yu Gui
6000000075344891378,Q65803946,Lu Shi
6000000075344891417,Q26186460,Lu Jingyi
6000000075344909912,Q28414582,Cui Cong
6000000075344914867,Q45446777,Cui Zhaoyuan
6000000075344922888,Q45419581,Cui Bi
6000000075344929318,Q45420057,Lu Shiche
6000000075344933861,Q5192724,Cui Zhaowei
6000000075344936942,Q45419843,Cui Yu
6000000075344951124,Q10880667,Yu Yi
6000000075344962879,Q45454771,Cui Yanchong
6000000075344965849,Q45419590,Cui Zhaoyuan
6000000075344968032,Q45419681,Yuan Zhou
6000000075344974293,Q45640035,Lu Pan
6000000075344991830,Q45419526,Cui Jing
6000000075344992005,Q45419810,Yu Anzhen
6000000075344997830,Q45645036,Cui Zheng
6000000075345013910,Q45419630,Zhang Zhi
6000000075345037939,Q45419679,Yuan Xiong
6000000075345046935,Q45419672,Yuan Huaijing
6000000075345062823,Q5192674,Cui Anqian
6000000075345080133,Q21094129,Lu Fu
6000000075345091891,Q45419627,Zhang Yi
6000000075345105975,Q45419821,Yu Qiu
6000000075345117034,Q45419880,Lu Qiqing
6000000075345136848,Q45419623,Zhang Long
6000000075345140905,Q45419625,Zhang Zifan
6000000075345143017,Q45419813,Yu Xiulie
6000000075345159217,Q45439579,Lu Jifang
6000000075345159319,Q45421941,Lu Yuangan
6000000075345159554,Q45420324,Liu Xie
6000000075345167839,Q45419841,Cui Ke
6000000075345197833,Q45419842,Cui Yin
6000000075345210937,Q1017968,Yu Zhining
6000000075345227826,Q11663950,Wei Yi
6000000075345233107,Q45422620,Lu Zhengyan
6000000075345244049,Q18905796,Lu Xianzhi
6000000075345244133,Q45636669,Lu Deng
6000000075345250959,Q45419834,Yu Kegou
6000000075345253992,Q15941339,Lu Cangyong
6000000075345267107,Q45638765,Lu Youfang
6000000075345267844,Q45419674,Yuan Renhui
6000000075345274982,Q45419816,Yu Su
6000000075345321882,Q45419768,Yu Ti
6000000075345329154,Q45421309,Lu Fangqing
6000000075345329845,Q6855791,Yu Zhongwen
6000000075345340827,Q622879,Yu Jin
6000000075345357053,Q45466077,Lu Xiang
6000000075345364931,Q45419793,Yu Lizheng
6000000075345372890,Q15923626,Lu Qin
6000000075345377866,Q8059904,Yu Cong
6000000075345387023,Q45500507,Lu Hao
6000000075345393105,Q45638642,Lu Hongfang
6000000075345413928,Q26185015,Lu Ting
6000000075345417908,Q45419787,Yu Lan
6000000075345420852,Q45419832,Yu Keqin
6000000075345442975,Q45438093,Lu Yao
6000000075345445896,Q45492531,Yu
6000000075345463851,Q45419811,Yu Mocheng
6000000075345496031,Q45470923,Lu Junfang
6000000075345500865,Q43206974,Yu Zhi
6000000075345500922,Q45421883,Lu Chongxuan
6000000075345505825,Q11371937,Yu Xuandao
6000000075345505843,Q45419784,Yu Shao
6000000075345517827,Q45419828,Yu Zhiwei
6000000075345519887,Q15906207,Lu Zhi
6000000075345520877,Q45419781,Yu Li
6000000075345522095,Q45457510,Lu Wenju
6000000075345529854,Q10308615,Yu Ao
6000000075345530278,Q45420110,Yin Zijing
6000000075345541821,Q11371944,Yu Yi
6000000075345544033,Q45638703,Lu Zunfang
6000000075345554084,Q18905794,Lu Yuanfu
6000000075345556863,Q45419785,Yu Bi
6000000075345563336,Q28481672,Liu Kai
6000000075345587854,Q15914133,Lu Chen
6000000075345589844,Q45419779,Yu Xuanmin
6000000075345590864,Q45499995,Lu Bin
6000000075345597933,Q65803818,Lu Shi
6000000075345602836,Q45419845,Cui Yue
6000000075345628027,Q26186455,Lu Shangqing
6000000075345628046,Q6694900,Lu Qi
6000000075345638989,Q45444817,Lu Gu
6000000075345646253,Q45420107,Yin Jianyou
6000000075345672338,Q45422231,Liu Yushi
6000000075345697855,Q45499932,Shi Qixin
6000000075345706910,Q45449022,Lu Congdu
6000000075345717834,Q45494900,Lu Yuanheng
6000000075345717955,Q18905787,Lu Fu
6000000075345719842,Q26185967,Lu Jing
6000000075345730907,Q45447330,Lu Fu
6000000075345731030,Q26186436,Lu Shixi
6000000075345733004,Q45421308,Lu Shihui
6000000075345736358,Q18906758,Liu Huan
6000000075345739875,Q45446389,Lu Shiheng
6000000075345749839,Q45440894,Lu Yanfang
6000000075345755874,Q45452098,Lu Shigong
6000000075345755879,Q45470988,Lu Tan
6000000075345768917,Q45639973,Lu Zhan
6000000075345771859,Q65803723,Lu Shi
6000000075345775849,Q45422619,Lu Anzhi
6000000075345780835,Q18236406,Lu Daoqian
6000000075345781870,Q45422617,Lu Baosu
6000000075345782844,Q24833325,Lu Changheng
6000000075345785836,Q65803700,Lu Shi
6000000075345785898,Q45466392,Lu Gongcai
6000000075345785962,Q45456938,Lu Xia
6000000075345807855,Q45641703,Lu Yin
6000000075345820934,Q45458081,Lu Xian
6000000075345837878,Q45457701,Lu Hui
6000000075345838835,Q45470731,Lu Tiao
6000000075345850881,Q45500123,Lu Bi
6000000075345855846,Q45470794,Lu Shui
6000000075345857856,Q45453046,Lu Chuyue
6000000075345858921,Q45473089,Lu Yuling
6000000075345862871,Q45454319,Lu Qu
6000000075345863153,Q26197876,Liu Qingxiu
6000000075345865859,Q45638579,Lu Shifang
6000000075345880181,Q11534311,Liu Daiwei
6000000075345885162,Q45422177,Liu Linqiong
6000000075345887127,Q26197866,Liu Shancai
6000000075345892923,Q45459396,Lu Congyuan
6000000075345894823,Q45447707,Lu Pu
6000000075345901824,Q45441460,Lu Xun
6000000075345902849,Q45500252,Lu Zhengrong
6000000075345909894,Q45421314,Lu Xiyi
6000000075345913851,Q45447581,Lu Hou
6000000075345922844,Q45499544,Lu Zhengdao
6000000075345961862,Q45500379,Lu Song
6000000075345979031,Q45420201,Liu Zhen
6000000075345979116,Q65803828,Liu Shi
6000000075345980854,Q45467799,Lu Mou
6000000075345986826,Q45471049,Lu Zhengquan
6000000075345996824,Q45471113,Lu Xihua
6000000075345996850,Q45420059,Lu Shibiao
6000000075346009821,Q45500569,Lu Zhengqin
6000000075346010848,Q45422612,Lu Shilun
6000000075346020862,Q16076578,Lu Huan
6000000075346032107,Q45421820,Liu Qiwu
6000000075346044836,Q45421936,Lu Yichun
6000000075346047837,Q26186453,Lu Pengshou
6000000075346049839,Q45421939,Lu Jingrou
6000000075346055823,Q45421312,Lu Zhaocai
6000000075346080827,Q65803943,Lu Shi
6000000075346082841,Q45420058,Lu Renshi
6000000075346084979,Q45421676,Yin De
6000000075346098144,Q45486987,Liu Wan
6000000075346113821,Q45420061,Lu Hongze
6000000075346137830,Q45422008,Lu Yu
6000000075346147825,Q45420227,Lu Zhe
6000000075346153827,Q26186440,Lu Ting
6000000075346166002,Q18907082,Yin Liang
6000000075346172821,Q6694855,Lu Huaishen
6000000075346206974,Q10899676,Liu Shenli
6000000075346237915,Q11534625,Liu Xia
6000000075346276052,Q26197887,Liu Jiyuan
6000000075346323971,Q45421817,Liu Fan
6000000075346323976,Q18906739,Liu Xi
6000000075346331984,Q45420327,Liu Chuo
6000000075346362852,Q45420120,Yin Yong
6000000075346380875,Q26197752,Liu Ping
6000000075346381864,Q45420108,Yin Lingyan
6000000075346401846,Q45420113,Yin Jiyou
6000000075346406899,Q45420203,Liu Tong
6000000075346415968,Q65803848,Liu Shi
6000000075346420918,Q45420345,Liu Chun
6000000075346422846,Q45420123,Yin Yin
6000000075346449926,Q45420286,Liu Xu
6000000075346479888,Q26197789,Liu Shuzhen
6000000075346479913,Q28481678,Liu Congyu
6000000075346495900,Q26197858,Liu Ying
6000000075346499862,Q11534606,Liu Zhuang
6000000075346535854,Q26197870,Liu Shangsu
6000000075346535888,Q45486923,Liu Ru
6000000075346551821,Q45460116,Liu Daxian
6000000075346566896,Q45422221,Liu Nu
6000000075346645851,Q28481676,Liu Zixia
6000000075346653841,Q45422198,Liu Shi
6000000075346664839,Q45639012,Liu Guan
6000000075346685850,Q18906770,Liu Ze
6000000075346739821,Q45420297,Liu Zuo
6000000075367162914,Q1149222,Emperor Xiaomin of Northern Zhou
6000000075367471879,Q24886798,Liu Gui
6000000075367625899,Q45420391,Dou Yi
6000000075367837896,Q26198078,Dou Shan
6000000075367916856,Q24835861,Liu Sengxi
6000000075368013857,Q1071587,Yuwen Tai
6000000075368107880,Q10454222,Dou Yue
6000000075368148851,Q1327591,Emperor Wu of Northern Zhou
6000000075368264852,Q45420293,Liu Jiu
6000000075368771850,Q8251278,Consort Dou
6000000075368814825,Q45420385,Dou E
6000000075368822831,Q26198077,Dou Lue
6000000075368895825,Q45420387,Dou Mian
6000000075368910833,Q45420383,Dou Xihuan
6000000075368995821,Q45420388,Dou Keliang
6000000075369021833,Q45420733,Dou Xiqiu
6000000075369034835,Q45420390,Dou Lian
6000000075369082844,Q45491380,Dou Quan
6000000075369217837,Q45474627,Dou Xiaode
6000000075371026059,Q45420448,Pei Cui
6000000075372110824,Q45420380,Dou Shilun
6000000075372317848,Q45420339,Liu Chengyan
6000000075372354824,Q45420381,Dou Shangyi
6000000075372508837,Q1079679,Dou Kang
6000000075372548844,Q11597736,Dou Rongding
6000000075372719846,Q45637220,Dou Zhao
6000000075372804874,Q45420655,Pei Cheng
6000000075372814829,Q45446890,Dou Neyan
6000000075373136833,Q45495218,Dou Chengjia
6000000075373301923,Q45420470,Pei Lingbao
6000000075373805935,Q45421056,Pei Caozhi
6000000075373805940,Q45421059,Pei Hongtai
6000000075374321841,Q45420463,Pei Shunzong
6000000075374355821,Q45420444,Pei Zhen
6000000075374362821,Q45420446,Pei Si
6000000075374374822,Q45420478,Pei Gongwei
6000000075374440823,Q45420480,Pei Luo
6000000075374536821,Q45420487,Pei Gongyi
6000000075374920825,Q65803845,Pei Shi
6000000075375027843,Q45422714,Pei Yishan
6000000075375116861,Q45421055,Pei Jing
6000000075375326821,Q45422715,Pei Zhijie
6000000075375351821,Q45422720,Pei Shiyan
6000000075375389838,Q45420504,Pei Rensu
6000000075375455887,Q45452792,Pei Wenyi
6000000075375495822,Q45420462,Pei Wanhu
6000000075375504832,Q45420458,Pei Pi
6000000075375513822,Q45422208,Pei Jin
6000000075375636849,Q15938930,Pei Zhouxian
6000000075375640833,Q45468117,Pei Guangdi
6000000075375717829,Q45420513,Pei Cuo
6000000075375785821,Q45420510,Pei Siji
6000000075375795821,Q45420511,Pei Zongjian
6000000075375812821,Q18906969,Pei Hongxian
6000000075375845833,Q45422586,Pei Dan
6000000075375958874,Q45420673,Pei Liu
6000000075375980834,Q45420546,Pei Tao
6000000075375981821,Q45496254,Pei Zhi
6000000075376042821,Q45421053,Pei Yan
6000000075376075829,Q45421061,Pei Yangzhen
6000000075376084821,Q45421060,Pei Siyi
6000000075376191889,Q45443109,Pei Shen
6000000075376310821,Q45420535,Pei Shao
6000000075376533832,Q11626866,Pei Jinghan
6000000075376589821,Q45420652,Pei Du
6000000075376621821,Q45420659,Pei Wendu
6000000075377026828,Q45496124,Pei Sui
6000000075377129845,Q45496060,Pei Shui
6000000075377218829,Q45495997,Pei Xu
6000000075377291821,Q15904869,Pei Jingmin
6000000075377311821,Q45420666,Pei Juzun
6000000075377513832,Q45420683,Pei Ni
6000000075377623821,Q45420685,Pei Zhiyin
6000000075378647831,Q45426923,Pei Shidao
6000000075380141821,Q45490936,Cui Anyan
6000000075382412833,Q16075422,Cui Jian
6000000075396402483,Q45420847,Wei Yuanli
6000000075397876394,Q45493165,Xiao Yuanli
6000000075398164704,Q45487301,Li Guozhen
6000000075398204359,Q45457065,Xiao Fang
6000000075398286649,Q65803998,Li Shi
6000000075398311523,Q45421617,Yan Yunzang
6000000075398313230,Q45471243,Xiao Fu
6000000075398333170,Q45439827,Xiao Zheng
6000000075398399140,Q45492341,Xiao Fen
6000000075398411532,Q45421094,Li Gao
6000000075398452605,Q45421102,Li Fu
6000000075398457391,Q45421609,Yan Queyi
6000000075398459399,Q45421586,Yan Shi
6000000075398486752,Q28415253,Li Qiwu
6000000075398553104,Q45492784,Xiao Jun
6000000075398631235,Q45421574,Pei Dingzong
6000000075398676573,Q65803831,Li Shi
6000000075398706959,Q45486474,Xiao Mou
6000000075398732965,Q11622107,Yingshi Xiao
6000000075398752950,Q45492721,Xiao Xuan
6000000075398753914,Q45492974,Xiao Xuanche
6000000075398754053,Q45421200,Yuan Shi
6000000075398780222,Q45421575,Pei E
6000000075398781878,Q45492276,Xiao Anqin
6000000075398886875,Q45467022,Xiao Cun
6000000075398898326,Q45462060,Li Yi
6000000075398901204,Q45421092,Li Yu
6000000075398908902,Q45421336,Wang Shi
6000000075398910960,Q45421202,Yuan Zhenyi
6000000075398964280,Q45645221,Li Zongshi
6000000075398975897,Q65803865,Yuan Shi
6000000075399054208,Q45421098,Li Jing
6000000075399054225,Q45475336,Li Guangye
6000000075399060867,Q45421188,Yuan Kuan
6000000075399098182,Q45439393,Li Chu
6000000075399098218,Q45655848,Li Mou
6000000075399125907,Q45421613,Yan Zhenchang
6000000075399156942,Q45421616,Yan Youyu
6000000075399238876,Q45512915,Liu Mou
6000000075399249034,Q45462312,Li Xingtong
6000000075399286827,Q45421610,Yan Yunnan
6000000075399288829,Q45421611,Yan Qiaoqing
6000000075399304018,Q45478222,Li Chengjun
6000000075399384959,Q45421096,Li Xiaodui
6000000075399389904,Q45441443,Li Shuo
6000000075399456915,Q45501014,Li Guangyuan
6000000075399502905,Q45440124,Li Shihui
6000000075399525935,Q45502186,Li Yi
6000000075399528913,Q45463205,Li Ji
6000000075399536836,Q15892557,Li Xiaojie
6000000075399547842,Q11522526,Li Shentong
6000000075399619821,Q65809943,Li Shi
6000000075399927865,Q10337514,Li Yi
6000000075400687267,Q22813508,Li Sihui
6000000075400841241,Q11095982,Li Xiaobin
6000000075401170033,Q709576,Li Sixun
6000000075401177463,Q45437402,Li Heng
6000000075401211344,Q45422082,Li Gui
6000000075401230155,Q45421837,Lu Taijun
6000000075401231921,Q713000,Li Linfu
6000000075401299396,Q45422241,Wei Lingyi
6000000075401366174,Q19852797,Li Jin
6000000075401366396,Q45450462,Wei Wu
6000000075401413859,Q11095649,Li Shuliang
6000000075401425985,Q45421853,Pei Chaoli
6000000075401557292,Q7979747,Wei Daijia
6000000075401576947,Q5959431,Su Weidao
6000000075401584059,Q45424508,Li Qiu
6000000075401666893,Q18906763,Su Wan
6000000075401671111,Q45422100,Li Kui
6000000075401689855,Q45421856,Pei Chaoying
6000000075401711077,Q17992815,Li Simu
6000000075401748848,Q45421852,Pei Rongqi
6000000075401755040,Q45422106,Li Shen
6000000075401763859,Q45421859,Pei Chaomu
6000000075401864002,Q18906208,Li Chengyu
6000000075401876970,Q19653892,Li Jiang
6000000075401887958,Q45422104,Li Shanggong
6000000075401897224,Q45422310,Liu Lingzhi
6000000075401937068,Q15913459,Li Xingzhi
6000000075401953861,Q45422083,Li Bin
6000000075402000936,Q45422118,Li Xun
6000000075402001071,Q45503725,Wei Qingfu
6000000075402115882,Q45422102,Li Bizhi
6000000075402173841,Q3237588,Li Yi
6000000075402181831,Q45422108,Li Hui
6000000075402186830,Q45422113,Li Wan
6000000075402190833,Q45422110,Li Wei
6000000075402205925,Q11097412,Li Xuandao
6000000075402206821,Q45422105,Li Jingsu
6000000075402208822,Q45422115,Li Wo
6000000075402253871,Q45449084,Li Chun
6000000075402277889,Q6538769,Li Fengji
6000000075402309007,Q45422389,Dugu Wuli
6000000075402311127,Q45422393,Dugu Fulun
6000000075402313869,Q45422095,Li Dan
6000000075402328883,Q45422093,Li Zhengji
6000000075402329622,Q65809962,Lu Shi
6000000075402352954,Q1021828,Wei Yingwu
6000000075402380822,Q45493871,Li Chengxing
6000000075402406847,Q45554556,Li Xun
6000000075402441024,Q45422402,Dugu Wanling
6000000075402485878,Q45422242,Wei Luan
6000000075402541921,Q11571519,Dugu Yongye
6000000075402631210,Q45422606,Wang Chongji
6000000075402644915,Q45422391,Dugu Meng
